Date,Open,High,Low,Close,Volume
2025-04-09,107200,112900,107000,112000,40438
2025-04-10,116700,118500,115200,118400,29939
2025-04-11,115100,119300,114200,118600,46768
2025-04-14,119200,120000,117600,118900,34784
2025-04-15,121200,122400,120100,120200,35757
2025-04-16,119500,122900,118100,120400,52675
2025-04-17,119200,120600,117300,118300,42676
2025-04-18,118600,120000,117800,120000,29064
2025-04-21,120000,120700,118200,119000,13569
2025-04-22,117300,118900,117300,117800,11627
2025-04-23,119000,119800,117500,119800,27583
2025-04-24,120500,120600,116900,117900,36084
2025-04-25,118500,119100,117800,118700,21340
2025-04-28,120300,121100,117000,117800,42980
2025-04-29,117800,123400,114300,122300,129302
2025-04-30,123300,124500,120600,123200,57287
2025-05-02,123400,126800,123400,125400,45772
2025-05-07,125500,127500,123800,126800,33779
2025-05-08,127000,130200,127000,129000,47143
2025-05-09,129000,130900,127700,130300,45359
2025-05-12,130300,133600,129800,132700,54022
2025-05-13,132700,135300,132000,134000,58184
2025-05-14,135600,138100,135000,137900,80359
2025-05-15,136500,137800,135700,136400,40395
2025-05-16,135300,137400,135200,135200,28599
2025-05-19,133600,135200,133000,134200,36187
2025-05-20,134200,135600,131200,131700,32132
2025-05-21,131900,136200,131800,133000,32097
2025-05-22,131700,140500,131700,139200,89509
2025-05-23,138400,143500,138400,141800,92859
2025-05-26,141800,144500,140100,141400,53850
2025-05-27,142000,145000,140300,144300,75054
2025-05-28,145000,145500,141600,141900,53196
2025-05-29,142700,144500,141700,144000,40346
2025-05-30,143000,143400,139200,143400,201368
2025-06-02,141400,141800,137800,139000,34531
2025-06-04,139000,142700,138300,141500,33133
2025-06-05,140400,142200,138000,139800,66510
2025-06-09,140000,148800,139400,147100,105284
2025-06-10,149500,149600,145700,147300,56991
2025-06-11,148100,150400,147600,148700,69352
2025-06-12,148800,150000,147300,147400,39596
2025-06-13,146000,147500,141600,143000,55900
2025-06-16,140900,152200,140700,148500,69727
2025-06-17,151000,151200,145200,147200,39349
2025-06-18,145300,161500,144600,161000,239584
2025-06-19,162000,168400,159500,164700,216628
2025-06-20,164500,169200,161800,168700,106304
2025-06-23,163200,165300,162000,164100,61363
2025-06-24,171000,185000,161800,183700,491623
2025-06-25,179500,184300,172100,178100,214812
2025-06-26,181900,189700,175600,186200,180212
2025-06-27,191000,191800,184500,190500,117445
2025-06-30,187100,188200,170000,170600,275390
2025-07-01,172100,174600,167800,169400,108022
2025-07-02,171200,173100,167600,170800,78785
2025-07-03,170900,172900,167700,169300,73648
2025-07-04,169300,174300,166200,166200,62976
2025-07-07,165300,168300,165000,167500,37208
2025-07-08,165600,170100,165000,168800,58468
2025-07-09,169400,169400,166400,168400,53053
2025-07-10,169000,170200,166800,168300,41626
2025-07-11,169000,171900,167300,168400,43615
2025-07-14,168300,168300,164100,166100,80565
2025-07-15,165300,167000,161200,165400,60073
2025-07-16,165600,166100,163000,163700,43595
2025-07-17,164300,165000,162500,164100,32919
2025-07-18,165000,167300,162700,163800,41064
2025-07-21,162300,164200,162200,162700,31796
2025-07-22,162200,162900,157700,158900,70775
2025-07-23,160800,162500,158000,159200,74957
2025-07-24,159300,160600,154500,156000,89333
2025-07-25,156400,158600,155200,157100,43918
2025-07-28,158600,164200,155200,162000,111864
2025-07-29,161000,161000,152600,155200,84305
2025-07-30,156000,157900,154900,156300,58817
2025-07-31,159000,159400,151500,154100,72116
2025-08-01,151300,153700,148000,148700,47040
2025-08-04,146300,149200,146100,148600,39267
2025-08-05,149000,150800,148400,149600,44430
2025-08-06,150300,150700,148300,149600,29109
2025-08-07,151000,151300,149000,150500,36526
2025-08-08,153000,156500,152000,153200,46874
