Date,Open,High,Low,Close,Volume
2025-11-28,4330,6420,3030,3030,88239870
2025-12-01,3030,3935,2660,3935,4581290
2025-12-02,4800,5110,4720,5110,926650
2025-12-03,6640,6640,5180,5520,20316998
2025-12-04,5680,5890,4735,4750,5190526
2025-12-05,4900,4905,4045,4150,2128926
2025-12-08,4130,4135,3700,4005,1354337
2025-12-09,3955,4075,3640,3640,906344
2025-12-10,3630,4195,3630,3660,1714686
2025-12-11,3660,3705,3255,3255,618007
2025-12-12,3260,3355,2940,2995,554202
2025-12-15,2170,2630,2100,2100,4687342
2025-12-16,2155,2160,2010,2030,1369559
2025-12-17,2035,2035,2005,2010,735570
2025-12-18,2005,2015,1999,2005,487863
2025-12-19,2005,2095,1999,2020,470292
2025-12-22,2010,2025,2005,2010,284735
2025-12-23,2010,2035,2005,2010,242769
2025-12-24,2010,2020,2000,2010,286101
2025-12-26,2010,2015,2000,2005,267377
2025-12-29,2005,2020,2000,2010,187495
2025-12-30,2000,2010,2000,2010,138736
2026-01-02,2010,2015,2005,2015,107289
2026-01-05,2010,2015,2005,2015,181390
2026-01-06,2020,2090,2020,2090,422916
2026-01-07,2090,2105,2065,2080,163224
2026-01-08,2080,2080,2055,2055,119878
2026-01-09,2055,2130,2050,2115,201118
2026-01-12,2155,2205,2130,2190,461576
2026-01-13,2180,2185,2125,2175,272822
2026-01-14,2165,2205,2130,2180,213567
2026-01-15,2180,2190,2155,2185,113009
2026-01-16,2185,2195,2170,2190,121932
2026-01-19,2180,2200,2175,2190,147157
2026-01-20,2200,2210,2175,2205,200514
2026-01-21,2180,2380,2040,2060,1550347
2026-01-22,2065,2130,2015,2020,650173
2026-01-23,2050,2050,2015,2030,230831
2026-01-26,2030,2040,2015,2030,215041
2026-01-27,2025,2030,2020,2030,154903
2026-01-28,2030,2035,2020,2030,170819
2026-01-29,2030,2035,2015,2020,143165
2026-01-30,2020,2035,2015,2020,187260
2026-02-02,2015,2050,2010,2050,373968
2026-02-03,2045,2045,2020,2025,169866
2026-02-04,2020,2030,2015,2025,108965
2026-02-05,2020,2025,2012,2020,167367
2026-02-06,2020,2020,2005,2020,194505
2026-02-09,2015,2030,2010,2030,138354
2026-02-10,2025,2045,2025,2040,112621
2026-02-11,2040,2050,2025,2035,84957
2026-02-12,2035,2065,2035,2065,126398
2026-02-13,2050,2090,2045,2060,139199
2026-02-19,2050,2075,2050,2075,147203
2026-02-20,2075,2080,2055,2080,71621
2026-02-23,2080,2080,2065,2070,51346
2026-02-24,2065,2070,2055,2070,61639
2026-02-25,2070,2075,2060,2070,54328
2026-02-26,2070,2070,2055,2065,71294
2026-02-27,2055,2060,2040,2040,73779
2026-03-03,2040,2045,2030,2030,86340
2026-03-04,2030,2030,2005,2005,205272
2026-03-05,2005,2030,2005,2020,61243
2026-03-06,2020,2025,2015,2020,15699
2026-03-09,2020,2030,2010,2015,63739
2026-03-10,2015,2025,2015,2025,58457
2026-03-11,2015,2025,2010,2015,100507
2026-03-12,2010,2030,2010,2020,77021
2026-03-13,2020,2025,2015,2025,29977
2026-03-16,2025,2025,2015,2025,32613
2026-03-17,2025,2025,2015,2020,27397
2026-03-18,2020,2025,2010,2015,43027
2026-03-19,2010,2020,2010,2015,43928
2026-03-20,2010,2025,2010,2015,63517
2026-03-23,2015,2020,2010,2015,40552
2026-03-24,2010,2015,2010,2010,21828
2026-03-25,2010,2020,2010,2015,46859
2026-03-26,2010,2020,2010,2010,13343
2026-03-27,2010,2020,2005,2015,54964
2026-03-30,2010,2015,2010,2015,20269
2026-03-31,2015,2015,2005,2005,21419
2026-04-01,2005,2015,2005,2010,20137
2026-04-02,2010,2015,2000,2005,54052
2026-04-03,2005,2020,2005,2020,44599
2026-04-06,2020,2020,2005,2015,27463
2026-04-07,2010,2015,2005,2010,17670
2026-04-08,2010,2020,2010,2020,32782
2026-04-09,2020,2020,2010,2020,16549
2026-04-10,2020,2020,2005,2015,44746
2026-04-13,2010,2015,2005,2005,25531
2026-04-14,2005,2015,2005,2010,15738
2026-04-15,2010,2015,2005,2015,61611
2026-04-16,2015,2015,2010,2015,36834
2026-04-17,2015,2030,2010,2025,131472
2026-04-20,2015,2025,2010,2020,7993
2026-04-21,2015,2025,2010,2025,18229
2026-04-22,2025,2025,2010,2020,12017
2026-04-23,2010,2020,2010,2015,11995
2026-04-24,2010,2025,2005,2020,40018
2026-04-27,2010,2020,2010,2015,9189
2026-04-28,2015,2015,2000,2010,34700
2026-04-29,2010,2015,2000,2015,50480
2026-04-30,2015,2015,2005,2005,29801
2026-05-04,2005,2015,2000,2005,28331
2026-05-06,2000,2012,2000,2010,40059
2026-05-07,2005,2010,2000,2010,22333
2026-05-08,2000,2015,2000,2005,21318
2026-05-11,2005,2010,2000,2000,57352
2026-05-12,2000,2010,1997,2005,51268
2026-05-13,2010,2010,2000,2000,16935
2026-05-14,2000,2005,1999,2005,20431
