Date,Open,High,Low,Close,Volume
2025-04-09,13910,14280,13740,14200,86624
2025-04-10,15000,15300,14650,15040,89130
2025-04-11,14820,15300,14780,15290,35547
2025-04-14,15680,15870,15510,15870,74248
2025-04-15,15930,16000,15720,15890,64786
2025-04-16,16030,16050,15530,15660,36953
2025-04-17,15590,15870,15500,15800,52044
2025-04-18,15700,15900,15570,15710,24876
2025-04-21,15660,15910,15610,15840,44553
2025-04-22,15700,15830,15610,15750,46558
2025-04-23,16020,16180,15810,16100,78296
2025-04-24,16230,16230,15840,15900,42409
2025-04-25,15950,16130,15890,16110,53345
2025-04-28,16300,16500,16050,16170,81382
2025-04-29,16170,16400,16150,16340,39027
2025-04-30,16220,16360,15650,15830,76342
2025-05-02,15800,15900,15550,15830,44091
2025-05-07,15790,15920,15610,15790,48762
2025-05-08,15800,16110,15800,16070,68484
2025-05-09,16070,16140,15850,16020,61963
2025-05-12,16020,16410,15980,16400,58797
2025-05-13,16590,16720,16380,16510,71572
2025-05-14,16630,16810,16500,16800,80476
2025-05-15,16730,16940,16420,16420,98244
2025-05-16,15770,15800,14650,15030,388889
2025-05-19,14980,15190,14650,14890,113945
2025-05-20,14890,15010,14620,14620,93532
2025-05-21,14800,14990,14730,14850,66991
2025-05-22,14600,14840,14600,14650,67467
2025-05-23,14620,14800,14470,14620,72329
2025-05-26,14620,14720,14470,14620,75029
2025-05-27,14600,14600,14170,14270,69227
2025-05-28,14440,14570,14350,14470,63724
2025-05-29,14600,14690,14500,14670,40929
2025-05-30,14750,14750,14470,14590,43387
2025-06-02,14500,14590,14380,14440,57699
2025-06-04,14510,14720,14490,14500,52324
2025-06-05,14500,14850,14480,14560,109747
2025-06-09,14700,14720,14480,14610,75912
2025-06-10,14720,14900,14620,14750,100598
2025-06-11,14830,15100,14820,14960,82365
2025-06-12,14960,15240,14950,15110,75933
2025-06-13,15150,15240,14740,14780,78849
2025-06-16,14760,14760,14380,14650,52217
2025-06-17,14660,15070,14650,14780,51644
2025-06-18,14700,15400,14700,15290,117409
2025-06-19,15450,15450,15070,15130,84635
2025-06-20,15130,15270,14970,15130,42719
2025-06-23,14900,15060,14600,14880,107044
2025-06-24,15160,15450,15100,15280,89640
2025-06-25,15390,15500,15200,15310,61057
2025-06-26,15440,15450,14840,15150,66056
2025-06-27,15140,15140,14600,14880,58655
2025-06-30,14860,14890,14480,14650,50432
2025-07-01,14500,14740,14500,14550,51914
