Date,Open,High,Low,Close,Volume
2025-04-09,7050,7500,6990,7030,2848
2025-04-10,7100,7330,7100,7310,1330
2025-04-11,7310,7370,7200,7350,3170
2025-04-14,7440,7440,7350,7390,177
2025-04-15,7440,7780,7300,7780,10081
2025-04-16,7560,7770,7410,7570,2975
2025-04-17,7790,7890,7600,7890,16436
2025-04-18,7890,7950,7710,7930,2230
2025-04-21,7970,8090,7830,8020,3750
2025-04-22,8020,8200,7850,8130,3635
2025-04-23,8150,8230,7900,8150,1936
2025-04-24,8180,8180,7910,8170,4221
2025-04-25,8170,8200,8010,8080,3438
2025-04-28,8160,8160,8000,8100,102
2025-04-29,8100,8100,7970,8080,2691
2025-04-30,8170,8170,7940,7940,660
2025-05-02,8080,8080,7820,7880,1838
2025-05-07,7960,7960,7830,7920,66
2025-05-08,7930,7950,7810,7810,216
2025-05-09,7990,7990,7800,7800,528
2025-05-12,7830,7990,7800,7970,1558
2025-05-13,8020,8020,7830,7920,347
2025-05-14,7920,7980,7810,7970,431
2025-05-15,7970,7980,7840,7880,1270
2025-05-16,7810,7900,7650,7650,2275
2025-05-19,7890,7890,7660,7660,159
2025-05-20,7660,7850,7660,7710,1275
2025-05-21,7600,7800,7470,7730,1019
2025-05-22,7730,7730,7590,7720,46
2025-05-23,7810,7810,7600,7600,912
2025-05-26,7800,7860,7640,7640,2001
2025-05-27,7800,8040,7580,7960,3858
2025-05-28,7990,7990,7880,7950,1797
2025-05-29,7890,8100,7780,8070,5672
2025-05-30,8070,8100,7970,8100,1749
2025-06-02,8090,8140,8050,8130,780
2025-06-04,8050,8300,8040,8230,2369
2025-06-05,8290,8400,7980,8350,3812
2025-06-09,8330,8440,8250,8400,2157
2025-06-10,8430,8430,8290,8410,246
2025-06-11,8150,8420,8150,8380,2097
2025-06-12,8380,8430,8260,8390,1554
2025-06-13,8380,8380,8130,8340,818
2025-06-16,8340,8430,8110,8380,993
2025-06-17,8400,8440,8250,8400,389
2025-06-18,8440,8440,8160,8400,124
2025-06-19,8400,8440,8270,8440,849
2025-06-20,8210,8500,8210,8480,4134
2025-06-23,8480,8500,8150,8470,2847
2025-06-24,8240,8500,8230,8470,7261
2025-06-25,8480,8500,8260,8490,13028
2025-06-26,8420,8680,8240,8580,2806
2025-06-27,8310,8700,8310,8640,5559
2025-06-30,8640,8910,8340,8750,2227
2025-07-01,8810,8920,8480,8800,8093
2025-07-02,8520,9000,8520,8980,2494
2025-07-03,8980,9200,8720,9150,3888
2025-07-04,9140,9250,8960,9190,1729
2025-07-07,9160,9270,9060,9270,546
2025-07-08,9280,9520,9150,9490,1921
2025-07-09,9530,9720,9270,9500,10651
2025-07-10,9640,9690,9290,9500,5078
2025-07-11,9620,9620,9350,9610,3845
2025-07-14,9470,9610,9300,9580,4801
2025-07-15,9500,9600,9310,9450,1690
2025-07-16,9450,9450,9120,9280,8924
2025-07-17,9400,9400,9120,9280,4898
2025-07-18,9310,9310,9100,9240,1140
2025-07-21,9030,9240,8950,9110,1608
2025-07-22,9290,9290,8820,9140,3276
2025-07-23,9130,9220,8910,8920,1644
2025-07-24,8990,8990,8620,8630,3769
2025-07-25,8770,8960,8610,8610,5181
2025-07-28,8670,8850,8410,8440,847
2025-07-29,8500,8500,8320,8440,612
2025-07-30,8440,8750,8430,8670,5254
2025-07-31,8750,8840,8510,8520,1692
2025-08-01,8610,8850,8340,8490,1127
2025-08-04,8730,8730,8380,8380,644
2025-08-05,8500,8550,8350,8500,4597
2025-08-06,8530,8530,8330,8410,2442
2025-08-07,8420,8530,8310,8470,3094
2025-08-08,8540,8950,8300,8370,2834
2025-08-11,8460,8480,8350,8350,800
2025-08-12,8350,8470,8300,8310,871
2025-08-13,8330,8390,8230,8300,3710
2025-08-14,8360,8570,8230,8260,3483
2025-08-18,8310,8650,8200,8640,3471
2025-08-19,8370,8600,8200,8200,5180
2025-08-20,8200,8390,8150,8350,602
2025-08-21,8170,8430,8170,8180,3654
2025-08-22,8280,8280,8140,8190,1988
2025-08-25,8380,8380,8080,8200,1749
2025-08-26,8390,8390,8100,8120,2266
2025-08-27,8390,8390,8030,8080,1508
2025-08-28,8020,8290,8020,8160,4460
2025-08-29,8350,8350,8220,8240,396
2025-09-01,8260,8260,8000,8210,1815
2025-09-02,8290,8290,7990,7990,4129
2025-09-03,8020,8070,7980,8070,745
2025-09-04,8130,8310,8060,8070,3211
2025-09-05,8000,8190,7960,8050,1825
2025-09-08,8300,8300,8000,8130,889
2025-09-09,8060,8280,8030,8240,5980
2025-09-10,8350,8350,8180,8200,2853
2025-09-11,8300,8440,8140,8140,3223
2025-09-12,8190,8370,8180,8240,7022
2025-09-15,8160,8340,8160,8300,2109
2025-09-16,8320,8330,8200,8280,4691
2025-09-17,8280,8320,8180,8290,2549
2025-09-18,8350,8410,8290,8410,1739
2025-09-19,8360,8430,8220,8330,3496
2025-09-22,8330,8680,8260,8640,10833
2025-09-23,8740,8740,8370,8400,2449
2025-09-24,8450,8560,8330,8540,3357
2025-09-25,8730,8730,8310,8420,3824
2025-09-26,8700,8720,8330,8510,2886
2025-09-29,8280,8600,8280,8540,2937
2025-09-30,8700,8730,8520,8520,126
2025-10-01,8690,8690,8490,8500,2772
2025-10-02,8740,8780,8510,8770,5454
2025-10-10,8800,9570,8800,9240,18217
2025-10-13,9020,9150,8980,9150,2059
2025-10-14,8880,9240,8870,9020,3911
2025-10-15,9200,9200,8850,9170,4433
2025-10-16,8920,9230,8920,9160,1510
2025-10-17,9150,9200,9030,9090,3646
2025-10-20,9090,9190,8980,9100,335
2025-10-21,9090,9140,9000,9080,332
2025-10-22,9090,9090,8860,9070,1900
2025-10-23,8900,9080,8870,9080,1680
2025-10-24,9240,9240,8970,9040,6266
2025-10-27,8940,9100,8940,9050,471
2025-10-28,9040,9040,8940,9040,339
2025-10-29,8900,9110,8900,9000,3387
2025-10-30,9160,9200,8970,9030,703
2025-10-31,9200,9200,8950,9030,184
2025-11-03,9030,9090,8960,9050,1182
2025-11-04,9050,9120,8950,8950,1641
2025-11-05,8950,9130,8660,9060,10200
2025-11-06,9200,9450,9180,9340,3808
2025-11-07,9390,9390,9070,9240,1016
2025-11-10,9300,9580,9300,9550,8885
2025-11-11,9570,9600,9310,9350,8546
2025-11-12,9630,9630,9330,9410,2039
2025-11-13,9410,9600,9200,9350,7759
2025-11-14,9370,9370,9060,9320,1041
2025-11-17,9600,9600,9170,9300,895
2025-11-18,9330,9330,9070,9220,5969
2025-11-19,9320,9740,9110,9360,18763
2025-11-20,9400,9680,9140,9260,6185
2025-11-21,9150,9260,9150,9230,1291
2025-11-24,9250,9270,9080,9230,2300
2025-11-25,9320,9450,9140,9360,3204
2025-11-26,9540,9540,9280,9310,5782
2025-11-27,9330,9330,9270,9320,2119
2025-11-28,9330,9330,9240,9280,744
2025-12-01,9330,9330,9230,9240,1941
2025-12-02,9240,9480,9240,9410,6778
2025-12-03,9400,9740,9370,9560,7674
2025-12-04,9570,9570,9330,9470,4676
2025-12-05,9470,9470,9370,9440,1940
2025-12-08,9440,9470,9340,9390,5915
2025-12-09,9470,9470,9340,9420,5641
2025-12-10,9420,9580,9420,9420,2861
2025-12-11,9650,9650,9400,9570,1890
2025-12-12,9600,9630,9430,9520,2636
2025-12-15,9520,9520,9360,9500,416
2025-12-16,9500,9560,9330,9340,6401
2025-12-17,9550,9550,9300,9370,5997
2025-12-18,9370,9370,9210,9310,6284
2025-12-19,9410,9410,9310,9350,2923
2025-12-22,9350,9500,9210,9280,12962
2025-12-23,9340,9340,9040,9040,10619
2025-12-24,9170,9180,9010,9100,3095
2025-12-26,9250,9340,9080,9140,4057
2025-12-29,9140,9280,9040,9130,2340
2025-12-30,9300,9300,9090,9170,484
2026-01-02,9170,9210,9080,9080,1850
2026-01-05,9080,9260,9050,9140,1862
2026-01-06,9140,9230,9080,9180,2237
2026-01-07,9280,9280,9000,9000,3317
2026-01-08,9010,9080,8980,9030,927
2026-01-09,9030,9030,8930,9000,919
2026-01-12,9030,9180,8900,9110,1362
2026-01-13,9200,9210,8960,9170,1389
2026-01-14,9210,9210,8980,9170,3345
2026-01-15,9240,9240,9010,9180,4757
2026-01-16,9240,9240,9090,9120,15905
2026-01-19,9120,9170,9010,9090,5916
2026-01-20,9190,9190,9050,9120,668
2026-01-21,9100,9130,9020,9080,1149
2026-01-22,9190,9190,9070,9120,2328
2026-01-23,9120,9120,9010,9110,992
2026-01-26,9220,9220,9010,9100,3595
2026-01-27,9100,9180,9040,9100,10360
2026-01-28,9090,9210,9080,9140,4894
2026-01-29,9180,9180,9090,9150,3507
2026-01-30,9180,9710,9140,9260,61079
2026-02-02,9210,9380,9000,9090,33839
2026-02-03,9140,9180,9090,9150,14124
2026-02-04,9220,9220,9090,9170,5202
2026-02-05,9250,9250,9050,9150,7526
2026-02-06,9150,9230,9000,9230,7804
2026-02-09,9230,9320,9140,9140,5944
2026-02-10,9280,9290,9130,9190,6868
2026-02-11,9270,9270,9120,9210,11242
2026-02-12,9210,9260,9170,9200,5349
2026-02-13,9160,9250,9140,9230,12712
2026-02-19,9270,9320,9200,9310,4368
2026-02-20,9320,9400,9310,9360,2891
2026-02-23,9450,9630,9380,9440,8083
2026-02-24,9620,9620,9350,9580,5817
2026-02-25,9640,9750,9470,9620,7513
2026-02-26,9630,9700,9630,9700,10156
2026-02-27,9700,10000,9550,9750,26603
2026-03-03,9740,9740,9440,9630,4766
2026-03-04,9380,9380,8700,9100,17344
2026-03-05,9120,9490,9120,9380,5447
2026-03-06,9200,9480,9190,9440,6515
2026-03-09,9440,9440,9140,9260,9284
2026-03-10,10480,10650,10000,10350,63527
2026-03-11,10500,10610,10220,10530,21714
2026-03-12,10600,10750,10500,10750,21820
2026-03-13,10730,10730,10550,10660,13092
2026-03-16,10660,10740,10660,10740,10979
2026-03-17,10770,10930,10760,10870,5315
2026-03-18,10920,11260,10810,11250,20366
2026-03-19,11340,11500,11330,11460,16538
2026-03-20,11460,11760,11300,11670,11620
2026-03-23,11660,11790,11020,11630,16900
2026-03-24,11680,11970,11630,11690,14512
2026-03-25,11820,12180,11680,12120,47656
2026-03-26,12010,12260,11580,11580,70321
2026-03-27,11580,11800,11300,11740,43214
2026-03-30,10500,10540,10010,10170,44797
2026-03-31,10020,10080,9310,9380,37951
2026-04-01,9610,9780,9580,9700,24376
2026-04-02,9800,9800,9320,9330,18485
2026-04-03,9540,9650,9310,9400,5832
2026-04-06,9400,9580,9380,9470,4105
2026-04-07,9560,9560,9380,9390,6629
2026-04-08,9680,9680,9450,9560,3700
2026-04-09,9750,9750,9430,9560,1682
2026-04-10,9610,9970,9610,9860,8766
2026-04-13,9860,10100,9810,10050,4984
2026-04-14,10090,10240,10040,10220,10277
2026-04-15,10240,10340,10190,10320,4776
2026-04-16,10340,10500,10270,10500,6946
2026-04-17,10500,10640,10460,10640,12155
2026-04-20,10610,10950,10500,10580,8567
2026-04-21,10760,10900,10640,10820,8861
2026-04-22,10950,10950,10720,10950,5740
2026-04-23,11050,11290,11000,11150,19840
2026-04-24,11300,11600,11140,11590,21524
2026-04-27,11660,11910,11430,11430,9896
2026-04-28,11430,11490,11140,11310,13029
2026-04-29,11310,11390,11110,11390,11831
2026-04-30,11500,11700,11400,11430,15714
2026-05-04,11430,11730,11410,11600,19643
2026-05-06,11700,12070,11600,11900,25532
2026-05-07,11950,12830,11910,12450,44324
2026-05-08,12320,12570,12020,12540,13867
2026-05-11,12650,12790,12230,12430,28451
2026-05-12,13000,13100,12180,12380,48055
2026-05-13,12340,13550,11990,12980,56066
2026-05-14,12980,13060,12720,13030,8813
2026-05-15,13100,13360,12660,13000,24855
2026-05-18,13000,13310,12600,13280,25437
2026-05-19,13280,13280,12720,12870,12170
2026-05-20,12870,12950,12220,12360,13049
2026-05-21,12950,13050,12600,12920,17345
2026-05-22,12950,13410,12850,13360,23592
2026-05-26,13500,14250,13460,13720,27895
2026-05-27,14360,14950,13450,13640,31374
2026-05-28,13650,14000,12750,13520,29615
2026-05-29,13430,13700,13180,13400,16990
