Date,Open,High,Low,Close,Volume
2025-04-09,4270,4495,4270,4340,7663
2025-04-10,4600,4600,4450,4500,12767
2025-04-11,4450,4510,4355,4485,6962
2025-04-14,4500,4580,4470,4470,3753
2025-04-15,4465,4615,4465,4520,6498
2025-04-16,4525,4700,4525,4565,9210
2025-04-17,4585,5200,4585,5040,46705
2025-04-18,4880,4880,4650,4700,21404
2025-04-21,4745,4990,4745,4830,9593
2025-04-22,4830,4830,4610,4790,3413
2025-04-23,4785,4785,4650,4720,4810
2025-04-24,4720,4720,4640,4700,7772
2025-04-25,4795,4850,4795,4795,9990
2025-04-28,4795,6230,4795,6230,40733
2025-04-29,7800,8090,7800,8090,41130
2025-04-30,7000,10510,7000,8490,243406
2025-05-02,9920,11030,9040,11030,126789
2025-05-07,9510,14100,8820,11610,620600
2025-05-08,9810,12990,9810,11120,472619
2025-05-09,11110,11670,8000,8000,271669
2025-05-12,5600,7360,5600,6260,360684
2025-05-13,6110,6230,5500,5690,132213
2025-05-14,5740,5850,5300,5390,54977
2025-05-15,5430,5530,5200,5450,37003
2025-05-16,5410,5460,5240,5460,22532
2025-05-19,5350,6480,5350,5730,141119
2025-05-20,5830,5890,5500,5720,40601
2025-05-21,5680,5830,5520,5740,15709
2025-05-22,5610,5740,5490,5660,12863
2025-05-23,5520,5660,5500,5500,6478
2025-05-26,5650,5650,5430,5500,5016
2025-05-27,5400,5720,5400,5720,15716
2025-05-28,5740,5740,5660,5670,4925
2025-05-29,5730,5730,5600,5700,3579
2025-05-30,5700,5700,5570,5630,2760
2025-06-02,5630,5630,5500,5500,1597
2025-06-04,5510,5750,5510,5750,8113
2025-06-05,5700,5700,5570,5620,5519
2025-06-09,5620,6060,5620,5910,33799
2025-06-10,6040,6040,5870,5900,13275
2025-06-11,5900,5980,5900,5980,12123
2025-06-12,6060,6060,5840,5890,10600
2025-06-13,5890,5890,5650,5650,4813
2025-06-16,5640,5840,5600,5710,2324
2025-06-17,5610,5650,5580,5620,13306
2025-06-18,5620,5800,5620,5760,4685
2025-06-19,5780,5780,5650,5690,4992
2025-06-20,5650,5810,5650,5710,1968
2025-06-23,5600,5690,5360,5530,3608
2025-06-24,5530,5710,5530,5630,1835
2025-06-25,5640,5690,5640,5640,3475
2025-06-26,5640,5640,5550,5630,2739
2025-06-27,5610,5610,5580,5580,1758
2025-06-30,5800,5950,5740,5930,15516
2025-07-01,5950,5950,5690,5750,11210
2025-07-02,5820,5840,5740,5780,4473
2025-07-03,5840,5860,5780,5780,5003
2025-07-04,5800,5800,5600,5790,3497
2025-07-07,5670,5790,5600,5700,2688
2025-07-08,5660,5710,5600,5690,1845
2025-07-09,5690,5730,5690,5730,8980
2025-07-10,5650,5750,5650,5750,2940
2025-07-11,5750,5760,5680,5750,2662
2025-07-14,5750,5850,5750,5800,1660
2025-07-15,5650,5850,5650,5720,505
2025-07-16,5830,6100,5830,6020,30552
2025-07-17,5990,5990,5730,5800,5121
2025-07-18,5990,5990,5730,5800,1144
2025-07-21,5680,5800,5680,5800,2318
2025-07-22,5800,5800,5600,5740,6919
2025-07-23,5760,5760,5600,5700,766
2025-07-24,5600,5690,5520,5670,1267
2025-07-25,5670,5670,5450,5640,314
2025-07-28,5660,5660,5520,5560,270
2025-07-29,5620,5620,5430,5470,1440
2025-07-30,5470,5470,5350,5350,530
2025-07-31,5350,5360,5260,5350,3171
2025-08-01,5340,5350,5330,5350,945
2025-08-04,5690,5690,5250,5400,2160
2025-08-05,5400,5640,5400,5640,2185
2025-08-06,5640,5640,5520,5590,322
2025-08-07,5550,5820,5550,5770,970
2025-08-08,5760,5760,5630,5750,533
2025-08-11,5660,5850,5660,5670,488
2025-08-12,5660,5660,5640,5640,2273
2025-08-13,5870,5870,5600,5600,572
2025-08-14,5600,5870,5550,5800,1898
2025-08-18,5800,5800,5630,5710,919
2025-08-19,5640,5640,5560,5560,959
2025-08-20,5400,5400,5300,5330,4469
2025-08-21,5490,5490,5400,5410,306
2025-08-22,5290,5510,5290,5400,147
2025-08-25,5200,5470,5200,5420,960
2025-08-26,5630,5630,5420,5540,69
2025-08-27,5540,5540,5260,5260,828
2025-08-28,5260,5280,5240,5250,3873
2025-08-29,5150,5150,4910,4910,2364
2025-09-01,5030,5100,5020,5100,895
2025-09-02,5100,5160,4950,4960,528
2025-09-03,4960,4960,4875,4875,1093
2025-09-04,5070,5070,4890,4995,203
2025-09-05,5000,5000,4415,4865,837
2025-09-08,5240,5240,4870,5080,485
2025-09-09,5190,5190,4990,4990,114
2025-09-10,4990,4990,4940,4940,558
2025-09-11,4940,5050,4940,5030,1218
2025-09-12,4990,4990,4900,4990,1313
2025-09-15,4990,5200,4990,4990,239
2025-09-16,5200,5200,4900,4990,886
2025-09-17,5140,5140,4805,4945,257
2025-09-18,4945,4945,4935,4945,1106
2025-09-19,5090,5090,4980,4980,536
2025-09-22,4990,5100,4980,5100,1097
2025-09-23,5100,5100,4500,5030,3602
2025-09-24,5090,5090,5000,5050,763
2025-09-25,5150,5150,5000,5130,402
2025-09-26,5130,5130,5060,5060,342
2025-09-29,5060,5210,5060,5190,911
2025-09-30,5040,5190,5040,5190,370
2025-10-01,5040,5220,5040,5220,1824
2025-10-02,5580,5580,5240,5430,2918
2025-10-10,5270,5300,5250,5250,1541
2025-10-13,5250,5250,5010,5190,4587
2025-10-14,5050,5050,4995,5050,2716
2025-10-15,5050,5140,5050,5050,964
2025-10-16,5060,5060,5040,5040,270
2025-10-17,5040,5040,5000,5030,226
2025-10-20,4910,5160,4910,4990,577
2025-10-21,4995,5090,4995,5040,427
2025-10-22,5170,5170,5140,5140,133
2025-10-23,5130,5130,5080,5080,1354
2025-10-24,5080,5100,5080,5090,216
2025-10-27,5090,5160,5090,5090,649
2025-10-28,5090,5100,5090,5090,737
2025-10-29,5000,5000,4930,4930,1219
2025-10-30,5400,5400,4940,4940,1256
2025-10-31,4800,4940,4800,4850,279
2025-11-03,4850,4850,4725,4760,2364
2025-11-04,4760,4890,4760,4830,1174
2025-11-05,4900,4900,4800,4805,374
2025-11-06,4865,4870,4780,4870,1876
2025-11-07,4830,4830,4775,4785,540
2025-11-10,4775,4870,4770,4800,374
2025-11-11,4800,4800,4760,4780,2139
2025-11-12,4870,4870,4780,4780,1538
2025-11-13,4780,4800,4780,4800,1774
2025-11-14,4800,4850,4785,4785,1075
2025-11-17,4790,4790,4725,4785,69
2025-11-18,5420,5420,4700,4705,3951
2025-11-19,4705,4705,4670,4690,434
2025-11-20,5360,5360,4700,4780,596
2025-11-21,4620,4850,4620,4840,340
2025-11-24,4840,4900,4800,4800,2245
2025-11-25,4900,4900,4750,4800,770
2025-11-26,4810,4995,4810,4895,959
2025-11-27,4810,4850,4810,4850,1437
2025-11-28,5070,5070,4810,4900,624
2025-12-01,4900,4900,4895,4900,28
2025-12-02,4900,4905,4750,4790,556
2025-12-03,4990,4990,4900,4970,653
2025-12-04,4990,4990,4970,4985,397
2025-12-05,4985,6480,4985,6480,38858
2025-12-08,8410,8420,8410,8420,51589
