Date,Open,High,Low,Close,Volume
2025-04-09,53600,53600,50700,51300,63523
2025-04-10,55700,55700,53300,54500,66913
2025-04-11,53700,56000,53000,55200,55338
2025-04-14,57100,57600,55200,56400,97251
2025-04-15,57100,57300,55800,56500,51235
2025-04-16,55200,56800,54500,56200,56093
2025-04-17,56200,56500,54100,55200,72394
2025-04-18,55300,57400,54900,57300,35739
2025-04-21,56800,58200,56600,57300,37202
2025-04-22,55600,56900,54100,54100,70060
2025-04-23,56000,56300,55200,55700,50742
2025-04-24,55900,56500,54700,55100,43199
2025-04-25,56200,56500,54600,55900,39973
2025-04-28,55200,56000,54000,54700,49764
2025-04-29,54300,55800,54300,54600,27644
2025-04-30,54100,54500,53400,53600,32817
2025-05-02,53500,55000,53200,54500,23229
2025-05-07,54000,55500,53900,55500,41510
2025-05-08,55800,56500,55000,56100,55408
2025-05-09,55700,56000,54100,55200,65299
2025-05-12,55800,56800,55400,56500,38214
2025-05-13,57800,58000,54600,54800,66025
2025-05-14,55600,58300,55200,57200,87600
2025-05-15,56700,57700,55700,56400,46089
2025-05-16,55800,56600,54200,56500,83259
2025-05-19,55200,56000,53300,54100,78236
2025-05-20,54800,56000,53600,53700,39368
2025-05-21,54100,54100,52200,52400,45139
2025-05-22,52000,53200,51200,51800,60599
2025-05-23,52100,53400,51900,52700,29817
2025-05-26,54200,54500,52900,53700,46498
2025-05-27,53000,53600,52500,53100,27884
2025-05-28,53600,54900,53600,53800,56911
2025-05-29,54700,54700,53300,54300,32921
2025-05-30,53600,54100,53200,53500,29938
2025-06-02,53500,54400,53000,53100,36115
2025-06-04,54000,55300,52500,52900,117176
2025-06-05,53100,54400,52500,52900,118561
2025-06-09,53700,54100,52800,52900,49194
2025-06-10,54000,54200,53100,53200,49844
2025-06-11,54000,55900,53600,54700,66558
2025-06-12,55000,55400,53900,53900,65341
2025-06-13,54000,54100,52400,53400,76716
2025-06-16,53600,53600,52200,52900,58774
2025-06-17,53400,55600,52400,53000,100860
2025-06-18,52500,53200,51900,52800,78901
2025-06-19,53000,53000,51800,51800,54847
2025-06-20,51900,51900,50500,51200,121086
2025-06-23,50500,50500,49400,49850,81093
2025-06-24,50900,51800,50300,50900,99236
2025-06-25,52100,52600,51200,51800,84246
2025-06-26,52200,53000,50600,51600,61418
2025-06-27,51600,51800,50100,50600,71808
2025-06-30,50900,51400,50300,50700,42499
2025-07-01,50500,51200,50200,50200,58240
2025-07-02,50000,50000,48500,49000,92366
2025-07-03,49600,50700,49300,50700,37005
2025-07-04,50800,50800,49850,50100,29443
2025-07-07,49950,49950,47700,47850,92665
2025-07-08,47500,49200,46600,48850,53346
2025-07-09,48900,49350,48400,48950,29015
2025-07-10,48950,49600,48900,49100,33670
2025-07-11,48800,49900,48800,49000,54534
2025-07-14,48900,49100,48200,48400,68738
2025-07-15,48050,49400,47800,49100,27238
2025-07-16,49100,49150,48400,48500,32347
2025-07-17,48200,48600,47700,48600,34706
2025-07-18,48550,48600,47750,47950,37695
2025-07-21,48100,48700,47900,48000,33605
2025-07-22,48050,48450,47400,47500,47930
2025-07-23,47500,47550,45750,46250,47788
2025-07-24,46300,47050,46100,46150,18591
2025-07-25,45900,46500,45600,45600,23439
2025-07-28,45800,47100,45450,46900,36705
2025-07-29,46450,47050,45850,46650,20149
2025-07-30,46500,47400,46400,46950,15968
2025-07-31,47300,47600,46600,47450,27174
2025-08-01,47400,47400,45700,45850,28735
2025-08-04,45850,47950,45300,46650,48370
