Date,Open,High,Low,Close,Volume
2025-08-21,28000,30000,20950,21700,14944855
2025-08-22,21350,23600,20050,20150,3320111
2025-08-25,20250,20900,20050,20450,586247
2025-08-26,20250,20550,18540,18600,755695
2025-08-27,18610,19360,18020,18060,455880
2025-08-28,18240,18680,17330,17410,476044
2025-08-29,17440,17740,16720,16720,353312
2025-09-01,16710,16870,15580,15680,256816
2025-09-02,15860,16510,15420,15850,265916
2025-09-03,15850,16060,15760,16040,161941
2025-09-04,16110,16910,16040,16280,234640
2025-09-05,16410,16750,16260,16400,154752
2025-09-08,16650,17440,16650,17410,346245
2025-09-09,17450,18330,17150,18220,427374
2025-09-10,18090,18350,17730,18080,167096
2025-09-11,18350,21000,18180,18530,3844448
2025-09-12,18470,18720,17030,17090,539494
2025-09-15,17080,17360,16690,16810,212598
2025-09-16,17000,17560,16830,17280,265219
2025-09-17,17750,21150,17540,19210,2747132
2025-09-18,19150,19690,18150,18180,549573
2025-09-19,18100,18870,17670,17850,295013
2025-09-22,18000,19090,17610,19000,485511
2025-09-23,18970,21050,18740,19350,1753158
2025-09-24,19220,20400,18770,19720,651907
2025-09-25,19580,23700,19380,20200,4334082
2025-09-26,20400,23450,20300,21750,4319541
2025-09-29,21950,23850,21000,22400,1842638
2025-09-30,22100,25000,22000,22700,1841150
2025-10-01,22700,24400,21700,22100,651804
2025-10-02,22650,22750,20100,20350,558149
2025-10-10,20500,21300,20000,20500,250970
2025-10-13,20550,22150,20500,22000,529501
2025-10-14,22000,22600,21500,22500,493162
2025-10-15,22550,22800,22000,22150,304076
2025-10-16,22400,23500,21900,22450,590177
2025-10-17,22450,22450,20250,20950,274896
2025-10-20,21150,21500,20750,21500,217106
2025-10-21,21600,22350,21250,21350,376423
2025-10-22,21600,21700,19580,19830,398191
2025-10-23,19850,20350,19180,19450,167010
2025-10-24,19450,19510,18880,19090,127811
2025-10-27,19230,19700,19100,19380,121574
2025-10-28,19430,20650,19420,20200,346160
2025-10-29,20200,20550,19440,19550,150700
2025-10-30,19510,20300,18710,19850,150652
2025-10-31,19850,20000,19080,19330,177694
2025-11-03,19490,19750,18900,18950,154005
2025-11-04,18950,19090,18080,18710,118879
2025-11-05,18710,20200,18560,18820,259030
2025-11-06,18830,18970,17860,17860,127511
2025-11-07,17830,18110,17120,17820,100697
2025-11-10,17820,18070,16950,17400,41115
2025-11-11,17480,17950,17280,17480,47809
2025-11-12,17970,18500,17800,18410,83626
2025-11-13,18780,19910,18320,18890,407335
2025-11-14,18500,18840,17640,17640,103945
2025-11-17,17680,18800,17510,18660,77906
2025-11-18,18200,19280,17900,18010,105423
2025-11-19,18030,18030,17180,17380,70003
2025-11-20,17380,17490,16810,17140,63866
2025-11-21,16710,16910,16400,16480,53905
2025-11-24,16520,17320,16250,16820,59904
2025-11-25,16860,17950,16590,16700,75293
2025-11-26,16790,17720,16750,17500,68143
2025-11-27,17430,17770,16910,17010,62520
2025-11-28,17070,18380,16900,17830,188037
2025-12-01,17910,18240,17140,17500,81910
2025-12-02,17500,18280,17110,18190,71818
2025-12-03,18000,18300,17840,18180,44094
2025-12-04,18270,18780,17800,18150,102760
2025-12-05,18150,18150,17600,17740,51615
2025-12-08,17940,17970,17230,17400,58426
2025-12-09,17430,17500,16910,17220,41453
2025-12-10,17220,17220,16770,16800,43862
2025-12-11,16900,17190,16510,16680,55584
2025-12-12,16840,16840,16140,16400,48944
2025-12-15,16390,16390,15660,16000,88797
2025-12-16,16330,17590,16330,17070,335652
2025-12-17,17370,17370,15730,15730,125220
2025-12-18,15730,15800,15140,15350,50462
2025-12-19,15400,16930,15160,15890,150108
2025-12-22,15880,16090,15730,15850,27782
2025-12-23,15880,15930,14810,14820,65926
2025-12-24,14990,15030,14210,14280,59801
2025-12-26,14160,14460,14160,14300,41851
2025-12-29,14200,14700,14100,14580,40470
2025-12-30,14430,14650,14160,14300,18774
2026-01-02,14320,14900,14320,14730,30930
2026-01-05,14730,14950,14530,14900,33198
2026-01-06,15000,15000,14450,14800,42055
2026-01-07,14950,15000,14400,14830,39296
2026-01-08,14750,14930,14560,14810,31098
2026-01-09,14710,14720,14500,14600,30771
2026-01-12,14600,14790,14180,14300,31919
2026-01-13,14230,14460,13790,13840,58455
2026-01-14,13900,14000,13590,13670,35679
2026-01-15,13600,13970,13440,13840,34222
2026-01-16,13880,13880,13350,13560,44522
2026-01-19,13560,13670,13310,13580,33268
2026-01-20,13620,14550,13550,14220,101652
2026-01-21,14200,14200,13320,13550,53858
2026-01-22,13550,13720,13260,13710,42917
2026-01-23,13860,14380,13480,14300,39352
2026-01-26,14330,14660,14220,14580,58329
2026-01-27,14670,14670,14190,14340,24162
2026-01-28,14240,14490,13950,14150,51357
2026-01-29,14190,14200,13800,14030,27913
2026-01-30,14020,14020,13530,13900,40281
2026-02-02,13900,13900,13400,13670,42890
2026-02-03,13800,14050,13600,14040,38340
2026-02-04,14030,14140,13800,14030,24420
2026-02-05,14000,14020,13620,13900,30131
2026-02-06,13700,13800,13080,13520,39123
2026-02-09,13650,13900,13580,13870,28619
2026-02-10,13980,14340,13770,14240,40951
2026-02-11,14240,14340,14000,14100,21563
2026-02-12,14250,17460,13980,15550,1296127
2026-02-13,15300,15380,14690,14700,181227
2026-02-19,14670,15310,14670,14920,124155
2026-02-20,14770,14870,14400,14650,85129
2026-02-23,14680,14860,14460,14650,61199
2026-02-24,14650,14650,14400,14480,41248
2026-02-25,14510,14900,14360,14530,63201
2026-02-26,14550,14550,13760,13800,106636
2026-02-27,13800,13830,13260,13300,47594
2026-03-03,13240,13500,13080,13080,39928
2026-03-04,12800,12800,11010,11130,84057
2026-03-05,11490,12250,11490,12180,26513
2026-03-06,12000,12360,11830,12300,18545
