Date,Open,High,Low,Close,Volume
2025-12-22,3900,4965,2155,2210,67463423
2025-12-23,2210,2210,1986,1999,2077938
2025-12-24,2000,2000,1982,1986,505398
2025-12-26,1994,2005,1982,2000,237574
2025-12-29,1995,2000,1984,1986,225128
2025-12-30,1986,1992,1984,1984,72597
2026-01-02,1984,1989,1980,1986,135742
2026-01-05,1986,1996,1981,1986,187401
2026-01-06,1980,1999,1978,1994,373497
2026-01-07,1993,2010,1991,1999,135149
2026-01-08,1993,1999,1987,1993,78813
2026-01-09,1992,1992,1983,1992,64596
2026-01-12,1988,1997,1983,1983,134746
2026-01-13,1983,1990,1977,1983,427754
2026-01-14,1979,1984,1973,1975,412883
2026-01-15,1979,1985,1975,1984,130588
2026-01-16,1984,1986,1977,1980,125482
2026-01-19,1980,1982,1974,1976,142800
2026-01-20,1983,1983,1965,1970,337780
2026-01-21,1980,1980,1965,1968,167598
2026-01-22,1969,1973,1965,1970,128077
2026-01-23,1970,1977,1967,1972,103656
2026-01-26,1972,1983,1971,1982,136039
2026-01-27,1982,1988,1977,1983,100671
2026-01-28,1983,1995,1981,1995,112071
2026-01-29,1996,1996,1981,1986,29580
2026-01-30,1982,1999,1981,1999,118730
2026-02-02,2000,2000,1982,1996,89152
2026-02-03,1987,2000,1987,1995,64435
2026-02-04,1998,1998,1990,1994,68503
2026-02-05,1994,1998,1994,1997,50283
2026-02-06,1997,2005,1992,1997,49781
2026-02-09,1998,2010,1998,2005,48715
2026-02-10,1997,2025,1996,2025,114832
2026-02-11,2015,2030,2010,2025,48609
2026-02-12,2025,2045,2005,2040,123941
2026-02-13,2040,2040,2020,2030,36508
2026-02-19,2030,2035,2025,2035,39533
2026-02-20,2035,2035,2020,2020,31011
2026-02-23,2020,2030,2015,2020,27561
2026-02-24,2020,2025,2015,2020,16057
2026-02-25,2015,2025,2010,2015,38936
2026-02-26,2025,2025,2010,2025,53230
2026-02-27,2025,2030,2010,2020,32588
2026-03-03,2020,2020,2010,2010,24346
2026-03-04,2010,2015,2005,2005,88345
2026-03-05,2005,2015,2000,2010,23544
2026-03-06,2005,2020,2005,2015,46067
2026-03-09,2015,2015,1985,1998,27207
2026-03-10,2000,2015,2000,2015,56399
2026-03-11,2005,2015,2005,2015,2164
2026-03-12,2015,2015,2005,2012,1882
2026-03-13,2005,2020,2005,2020,6058
2026-03-16,2015,2025,2015,2025,13681
2026-03-17,2020,2020,2015,2020,672
2026-03-18,2020,2025,2010,2020,43947
2026-03-19,2020,2020,2010,2020,5374
2026-03-20,2010,2015,2005,2015,3746
2026-03-23,2010,2012,2005,2010,30190
2026-03-24,2010,2010,2000,2005,10550
2026-03-25,2005,2005,2000,2000,30379
2026-03-26,2000,2010,2000,2000,16772
2026-03-27,2000,2005,1999,2000,3964
2026-03-30,2005,2005,2000,2005,12805
2026-03-31,2005,2005,1998,2005,3652
2026-04-01,2005,2005,2000,2000,4034
2026-04-02,2000,2005,1998,2005,7099
2026-04-03,2000,2015,1999,2010,29939
2026-04-06,2000,2010,2000,2005,13351
2026-04-07,2005,2005,2000,2000,19722
2026-04-08,2005,2005,2000,2005,2212
2026-04-09,2005,2005,2000,2005,15906
2026-04-10,2005,2005,2000,2005,8070
2026-04-13,2005,2015,1999,2005,49358
2026-04-14,2005,2010,2000,2000,7254
2026-04-15,2000,2010,2000,2005,21778
2026-04-16,2010,2010,2000,2010,9632
2026-04-17,2005,2015,2000,2010,120006
2026-04-20,2010,2015,2005,2015,23169
2026-04-21,2010,2015,2000,2010,46624
2026-04-22,2010,2015,2005,2010,3800
2026-04-23,2005,2015,1999,2000,15216
2026-04-24,2005,2015,2000,2000,23326
2026-04-27,2005,2005,1994,2005,25575
2026-04-28,2005,2005,1996,2005,26689
2026-04-29,2005,2005,2000,2005,1316
2026-04-30,2000,2005,2000,2005,5856
2026-05-04,2005,2005,2000,2000,13950
2026-05-06,2000,2005,1996,1996,19782
2026-05-07,1996,2000,1995,2000,5691
2026-05-08,2000,2000,1995,2000,11676
2026-05-11,2000,2000,1991,1999,40736
2026-05-12,1996,1998,1985,1997,12684
2026-05-13,1998,1999,1987,1993,40224
2026-05-14,1993,1997,1992,1994,5012
2026-05-15,1992,1996,1992,1993,13859
2026-05-18,1994,1998,1985,1994,22321
2026-05-19,1994,1996,1987,1995,37763
2026-05-20,1991,2005,1991,1996,65670
2026-05-21,1996,2000,1996,1998,19002
2026-05-22,1993,2000,1993,1998,9970
2026-05-26,1998,2000,1996,1996,8539
2026-05-27,1996,2000,1995,1999,1099
2026-05-28,1987,2000,1987,1995,8751
2026-05-29,2000,2005,1994,2005,21481
