Date,Open,High,Low,Close,Volume
2025-11-27,3365,4100,1980,1982,52674265
2025-11-28,1988,1989,1975,1982,1655605
2025-12-01,1986,1989,1976,1983,807208
2025-12-02,1983,2095,1980,2015,1475443
2025-12-03,2040,2070,1995,1997,550956
2025-12-04,2000,2000,1986,1993,255806
2025-12-05,1993,1999,1989,1994,133764
2025-12-08,1991,1999,1988,1989,152444
2025-12-09,1989,1989,1982,1985,260152
2025-12-10,1984,1993,1982,1983,136153
2025-12-11,1988,1993,1982,1989,156462
2025-12-12,1985,1992,1983,1983,126289
2025-12-15,1981,1988,1981,1981,144328
2025-12-16,1983,1989,1978,1982,194105
2025-12-17,1980,1988,1980,1984,92363
2025-12-18,1984,1990,1981,1986,119391
2025-12-19,1986,1989,1981,1986,36124
2025-12-22,1986,1994,1981,1992,126786
2025-12-23,1992,1997,1982,1995,174621
2025-12-24,1992,1997,1991,1994,61534
2025-12-26,1988,1994,1985,1994,45721
2025-12-29,1991,1995,1988,1991,62034
2025-12-30,1991,1991,1986,1986,36021
2026-01-02,1987,1993,1984,1984,24961
2026-01-05,1986,1994,1984,1994,118121
2026-01-06,1994,1999,1986,1995,76222
2026-01-07,1995,1997,1986,1986,66202
2026-01-08,1986,1994,1985,1986,18707
2026-01-09,1990,1993,1985,1989,23954
2026-01-12,1989,1991,1984,1988,28065
2026-01-13,1988,1989,1979,1989,115681
2026-01-14,1987,1989,1981,1987,81979
2026-01-15,1985,1987,1977,1987,59218
2026-01-16,1980,1987,1979,1984,31267
2026-01-19,1984,1991,1978,1990,82533
2026-01-20,1982,1985,1978,1979,69872
2026-01-21,1979,1987,1975,1975,59979
2026-01-22,1977,1982,1972,1974,64564
2026-01-23,1974,1983,1973,1975,37610
2026-01-26,1978,1983,1974,1981,68987
2026-01-27,1981,1984,1981,1981,39022
2026-01-28,1981,1988,1978,1983,43495
2026-01-29,1981,1989,1979,1986,47909
2026-01-30,1980,1988,1980,1988,23103
2026-02-02,1988,1996,1982,1994,96223
2026-02-03,1990,1995,1989,1995,23218
2026-02-04,1995,1997,1991,1997,44082
2026-02-05,1997,1998,1994,1995,22184
2026-02-06,1992,1998,1992,1998,20848
2026-02-09,1998,2005,1997,2000,85193
2026-02-10,2000,2015,2000,2005,65580
2026-02-11,2000,2020,2000,2010,74738
2026-02-12,2015,2030,2010,2025,54252
2026-02-13,2025,2025,2015,2020,23799
2026-02-19,2020,2040,2020,2030,49629
2026-02-20,2020,2030,2020,2030,8417
2026-02-23,2020,2030,2020,2020,10406
2026-02-24,2020,2030,2010,2020,34064
2026-02-25,2020,2035,2020,2020,50151
2026-02-26,2020,2030,2020,2020,6656
2026-02-27,2020,2030,2000,2015,52727
2026-03-03,2010,2015,2005,2005,8191
2026-03-04,2005,2010,2005,2005,31408
2026-03-05,2005,2010,2000,2010,14186
2026-03-06,2010,2015,2005,2010,46120
2026-03-09,2010,2010,2005,2005,10920
2026-03-10,2005,2030,2005,2030,63180
2026-03-11,2030,2030,2015,2020,4965
2026-03-12,2020,2025,2020,2025,1729
2026-03-13,2025,2025,2010,2015,4353
2026-03-16,2020,2025,2015,2015,9516
2026-03-17,2020,2020,2015,2015,1994
2026-03-18,2020,2020,2015,2020,13593
2026-03-19,2015,2020,2015,2015,1203
2026-03-20,2015,2015,2010,2010,7541
2026-03-23,2010,2020,2000,2005,12886
2026-03-24,2010,2015,2005,2005,7358
2026-03-25,2005,2010,2000,2000,46845
2026-03-26,2000,2010,2000,2000,23291
2026-03-27,2000,2010,1999,2005,1821
2026-03-30,2005,2010,2000,2000,2509
2026-03-31,2005,2005,2000,2000,1943
2026-04-01,2000,2005,2000,2005,4255
2026-04-02,2005,2005,2000,2000,14139
2026-04-03,2005,2005,1999,1999,4971
2026-04-06,2000,2005,1999,2000,15337
2026-04-07,2005,2005,2000,2000,466
2026-04-08,2000,2005,2000,2000,6472
2026-04-09,2000,2005,2000,2000,8795
2026-04-10,2000,2010,2000,2010,10361
2026-04-13,2010,2010,2000,2000,1475
2026-04-14,2005,2010,2000,2000,5088
2026-04-15,2000,2015,2000,2010,23127
2026-04-16,2000,2010,2000,2005,4719
2026-04-17,2005,2015,2005,2010,9831
2026-04-20,2010,2015,2005,2005,4383
2026-04-21,2005,2015,2005,2015,11673
2026-04-22,2005,2015,2005,2015,2422
2026-04-23,2005,2015,2000,2000,5876
2026-04-24,2005,2010,2000,2010,20247
2026-04-27,2005,2005,1999,1999,30308
2026-04-28,2000,2005,1997,1997,19456
2026-04-29,1999,2000,1996,1996,3050
2026-04-30,1998,1999,1998,1998,3873
2026-05-04,1998,2000,1996,1997,10969
2026-05-06,1997,2000,1996,1996,4105
2026-05-07,1996,2000,1996,1996,4850
2026-05-08,1996,2000,1993,1997,9633
2026-05-11,1993,2000,1993,1993,25784
2026-05-12,1995,2000,1993,1994,2703
2026-05-13,1995,1997,1990,1996,8883
2026-05-14,1994,2000,1994,1995,13500
