Date,Open,High,Low,Close,Volume
2025-12-12,4525,5440,2030,2030,60392777
2025-12-15,2590,2635,2005,2035,1737789
2025-12-16,2010,2035,1996,2010,1037376
2025-12-17,2015,2025,2000,2005,309079
2025-12-18,2005,2015,2000,2010,214146
2025-12-19,2010,2020,2005,2015,125720
2025-12-22,2015,2030,2005,2005,182901
2025-12-23,2005,2015,2005,2015,72622
2025-12-24,2015,2020,2010,2010,47033
2025-12-26,2010,2020,2010,2020,44454
2025-12-29,2005,2020,2000,2005,407742
2025-12-30,2005,2010,2000,2000,132554
2026-01-02,2000,2025,2000,2010,126982
2026-01-05,2010,2035,2005,2015,117691
2026-01-06,2030,2035,2015,2025,173183
2026-01-07,2025,2035,2020,2030,90333
2026-01-08,2030,2030,2020,2025,205698
2026-01-09,2025,2030,2020,2030,19495
2026-01-12,2030,2030,2025,2025,12978
2026-01-13,2025,2030,2020,2025,15203
2026-01-14,2025,2030,2020,2025,13266
2026-01-15,2025,2025,2020,2020,13289
2026-01-16,2025,2030,2020,2020,26767
2026-01-19,2025,2030,2020,2025,27639
2026-01-20,2025,2030,2020,2030,16807
2026-01-21,2030,2030,2020,2025,29567
2026-01-22,2025,2035,2020,2030,83463
2026-01-23,2020,2030,2020,2025,42295
2026-01-26,2025,2040,2025,2030,46765
2026-01-27,2030,2040,2025,2035,33723
2026-01-28,2030,2040,2025,2025,270376
2026-01-29,2025,2035,2025,2030,12490
2026-01-30,2025,2050,2025,2040,111208
2026-02-02,2040,2040,2030,2030,73048
2026-02-03,2030,2050,2030,2045,38918
2026-02-04,2035,2045,2035,2040,35833
2026-02-05,2035,2050,2035,2050,15986
2026-02-06,2050,2050,2035,2040,58251
2026-02-09,2040,2055,2040,2045,109364
2026-02-10,2045,2055,2035,2045,132705
2026-02-11,2050,2065,2050,2060,119711
2026-02-12,2060,2060,2050,2060,46181
2026-02-13,2055,2070,2055,2065,41116
2026-02-19,2060,2080,2055,2070,85717
2026-02-20,2065,2070,2060,2070,20612
2026-02-23,2065,2070,2065,2065,12182
2026-02-24,2070,2080,2060,2080,24098
2026-02-25,2075,2085,2065,2080,57383
2026-02-26,2065,2080,2065,2070,15800
2026-02-27,2080,2080,2070,2075,10154
2026-03-03,2075,2075,2055,2060,83324
2026-03-04,2060,2060,2050,2055,19869
2026-03-05,2055,2070,2050,2060,43967
2026-03-06,2060,2070,2055,2060,2343
2026-03-09,2060,2060,2055,2055,8963
2026-03-10,2055,2070,2050,2060,35667
2026-03-11,2055,2075,2055,2075,63009
2026-03-12,2075,2085,2075,2080,15669
2026-03-13,2080,2080,2065,2075,2615
2026-03-16,2080,2080,2070,2075,889
2026-03-17,2080,2085,2070,2070,2439
2026-03-18,2070,2075,2070,2070,1236
2026-03-19,2070,2075,2060,2065,3046
2026-03-20,2060,2075,2060,2065,8213
2026-03-23,2060,2075,2055,2075,22977
2026-03-24,2075,2075,2065,2065,10959
2026-03-25,2065,2070,2055,2060,29583
2026-03-26,2060,2065,2060,2060,1525
2026-03-27,2060,2060,2050,2055,2325
2026-03-30,2055,2055,2045,2050,13243
2026-03-31,2050,2060,2050,2050,17875
2026-04-01,2050,2060,2050,2055,2058
2026-04-02,2045,2055,2045,2045,13416
2026-04-03,2045,2050,2040,2050,6819
2026-04-06,2045,2055,2040,2055,10477
2026-04-07,2045,2060,2045,2050,1480
2026-04-08,2050,2060,2045,2050,3168
2026-04-09,2050,2050,2040,2050,2768
2026-04-10,2050,2050,2045,2050,4227
2026-04-13,2050,2050,2040,2045,3044
2026-04-14,2047,2050,2040,2045,10730
2026-04-15,2040,2045,2030,2040,10876
2026-04-16,2040,2045,2035,2045,874
2026-04-17,2040,2045,2040,2045,4284
2026-04-20,2045,2050,2045,2050,6042
2026-04-21,2050,2050,2040,2050,990
2026-04-22,2035,2050,2035,2045,943
2026-04-23,2040,2050,2040,2050,3652
2026-04-24,2040,2055,2030,2050,21383
2026-04-27,2050,2050,2030,2030,9842
2026-04-28,2030,2030,2020,2030,5884
2026-04-29,2025,2045,2025,2040,20512
2026-04-30,2025,2045,2025,2045,6906
2026-05-04,2050,2050,2020,2035,4417
2026-05-06,2025,2035,2025,2025,5575
2026-05-07,2025,2025,2020,2025,4733
2026-05-08,2025,2030,2020,2025,4275
2026-05-11,2020,2050,2020,2040,30213
2026-05-12,2020,2045,2020,2040,1198
2026-05-13,2030,2040,2020,2040,155
2026-05-14,2030,2030,2020,2030,852
2026-05-15,2025,2025,2015,2020,1925
2026-05-18,2015,2040,2015,2025,8897
2026-05-19,2035,2035,2010,2030,9786
2026-05-20,2030,2030,2010,2015,471
2026-05-21,2010,2030,2010,2020,3420
2026-05-22,2030,2030,2030,2030,844
2026-05-26,2015,2030,2010,2020,546
2026-05-27,2020,2020,2010,2015,7109
2026-05-28,2015,2020,2015,2020,958
2026-05-29,2010,2040,2010,2040,21669
2026-06-01,2040,2040,2020,2020,1331
