Date,Open,High,Low,Close,Volume
2025-04-09,6090,6090,4375,4850,470332
2025-04-10,4885,5230,4600,4735,120858
2025-04-11,4775,4780,4400,4460,92764
2025-04-14,4550,5790,4550,5790,645744
2025-04-15,5530,6720,5060,5770,850435
2025-04-16,6270,6670,5310,5410,338664
2025-04-17,5190,5400,4750,5090,186514
2025-04-18,4830,5000,4620,4945,197182
2025-04-21,4945,4945,4585,4735,105373
2025-04-22,4650,4880,4650,4845,58310
2025-04-23,4890,4890,4635,4690,40841
2025-04-24,4770,4770,4380,4415,68556
2025-04-25,4385,4625,4320,4420,39489
2025-04-28,4765,4860,4455,4490,175104
2025-04-29,4535,5130,4340,4475,296994
2025-04-30,4480,4575,4250,4410,39474
2025-05-02,4535,4535,4265,4350,34133
2025-05-07,4390,4750,4280,4330,128731
2025-05-08,4405,4495,4250,4290,59275
2025-05-09,4295,4450,4100,4110,63866
2025-05-12,4450,5340,4260,4625,736860
2025-05-13,4590,4620,4250,4320,191437
2025-05-14,4250,4395,4235,4355,45820
2025-05-15,4345,4345,4100,4225,45853
2025-05-16,4110,4235,4060,4130,19552
2025-05-19,4135,4155,4040,4095,17774
2025-05-20,4095,4250,3995,4055,34195
2025-05-21,4100,4150,3990,4120,18616
2025-05-22,4080,4080,3975,3990,14254
2025-05-23,4000,4025,3925,3990,9624
2025-05-26,3935,4080,3900,3975,19588
2025-05-27,4000,4000,3885,3955,13040
2025-05-28,3990,4155,3980,4105,33659
2025-05-29,4145,4145,4055,4100,14895
2025-05-30,4165,4230,4090,4135,10117
2025-06-02,4510,5370,4185,4230,2268170
2025-06-04,4145,4325,4105,4320,87339
2025-06-05,4275,4375,4210,4235,49749
2025-06-09,4200,4200,4030,4055,91467
2025-06-10,4080,4130,3990,4005,30181
2025-06-11,4005,4120,4000,4075,21013
2025-06-12,4075,4195,4000,4100,18981
2025-06-13,4110,4145,4005,4085,29820
2025-06-16,4085,4170,4020,4100,13192
2025-06-17,4100,4190,4100,4135,10861
2025-06-18,4035,4285,4035,4150,15777
2025-06-19,4110,4270,4105,4140,20811
2025-06-20,4195,4330,4115,4295,31048
2025-06-23,4100,4250,4100,4135,20546
2025-06-24,4140,4220,4100,4175,12116
2025-06-25,4165,4300,4150,4200,8366
2025-06-26,4205,4225,4140,4165,6834
2025-06-27,4185,4200,4125,4180,7128
2025-06-30,4200,4230,4165,4185,3929
2025-07-01,4215,4340,3970,4170,11008
2025-07-02,4170,4215,4040,4180,5537
2025-07-03,4180,4240,4145,4225,11877
2025-07-04,4165,4200,4145,4155,3377
2025-07-07,4155,4245,4120,4190,7693
2025-07-08,4065,4170,4065,4170,8642
2025-07-09,4170,4170,4135,4170,3820
2025-07-10,4170,4215,4120,4150,3959
2025-07-11,4075,4280,4075,4220,14823
2025-07-14,4280,4415,4220,4350,41337
2025-07-15,4345,4405,4285,4345,15750
2025-07-16,4335,4355,4255,4300,4433
2025-07-17,4300,4400,4290,4345,9100
2025-07-18,4350,4445,4340,4370,11368
2025-07-21,4305,4470,4305,4425,11563
2025-07-22,4425,4425,4285,4350,5865
2025-07-23,4350,4465,4305,4440,32053
2025-07-24,4440,4465,4365,4385,19192
2025-07-25,4385,4385,4160,4300,18178
2025-07-28,4325,4325,4120,4215,7916
2025-07-29,4195,4200,4100,4150,4827
2025-07-30,4210,4300,4150,4270,3752
2025-07-31,4270,4290,4120,4130,10284
2025-08-01,4180,4195,4040,4055,11642
2025-08-04,4055,4090,4035,4055,5441
2025-08-05,4055,4140,4055,4105,7705
2025-08-06,4055,4205,4055,4135,7117
2025-08-07,4115,4195,4080,4140,3169
2025-08-08,4105,4190,4080,4155,3592
2025-08-11,4090,4360,4090,4220,21256
2025-08-12,4220,4255,4145,4155,10476
2025-08-13,4210,4210,4160,4185,2689
2025-08-14,4145,4205,4100,4140,4201
2025-08-18,4160,4170,4125,4125,2857
2025-08-19,4125,4175,4100,4155,2434
2025-08-20,4155,4155,4050,4070,3925
2025-08-21,4090,4120,4005,4060,9173
2025-08-22,4060,4095,4005,4030,4862
2025-08-25,4005,4035,3985,4035,6173
2025-08-26,4065,4065,4000,4015,2643
2025-08-27,4095,4095,4005,4005,689
2025-08-28,4005,4060,3980,4050,3846
2025-08-29,4015,4050,3460,3525,69492
2025-09-01,3525,3580,3460,3480,14668
2025-09-02,3530,3530,3440,3465,3918
2025-09-03,3475,3600,3460,3580,4052
2025-09-04,3515,3815,3515,3700,10600
2025-09-05,3640,3775,3640,3700,2991
2025-09-08,3525,3680,3525,3590,9650
2025-09-09,3630,3645,3585,3640,2602
2025-09-10,3640,3650,3595,3650,4787
2025-09-11,3650,3740,3605,3715,2398
2025-09-12,3715,3920,3670,3760,10491
