Date,Open,High,Low,Close,Volume
2025-11-21,2980,7700,2100,2100,74435946
2025-11-24,2030,2030,1986,1989,1509563
2025-11-25,1990,1997,1988,1992,283597
2025-11-26,1997,1997,1990,1993,215438
2025-11-27,1992,1999,1990,1998,125448
2025-11-28,1993,2010,1992,2005,121324
2025-12-01,2000,2030,2000,2015,164208
2025-12-02,2020,2510,2005,2150,5865473
2025-12-03,2200,2230,2015,2020,844335
2025-12-04,2025,2035,2010,2020,223532
2025-12-05,2025,2040,2015,2035,118733
2025-12-08,2020,2060,1999,2000,564392
2025-12-09,1998,2005,1994,1997,260167
2025-12-10,1997,2000,1993,1997,119820
2025-12-11,1997,2000,1992,1996,251563
2025-12-12,1995,1999,1993,1994,65813
2025-12-15,2000,2010,1994,2000,123652
2025-12-16,2000,2000,1988,1995,85839
2025-12-17,1992,2000,1987,1997,120002
2025-12-18,1996,1997,1989,1994,93909
2025-12-19,1994,1996,1986,1996,62777
2025-12-22,1995,2005,1994,2005,66732
2025-12-23,2000,2005,1991,1998,100962
2025-12-24,1997,2000,1989,1995,131079
2025-12-26,1994,2000,1991,1991,67445
2025-12-29,1991,1996,1991,1994,18538
2025-12-30,1994,2005,1979,1990,66972
2026-01-02,1990,1995,1987,1991,34288
2026-01-05,1991,1999,1990,1995,29694
2026-01-06,1995,2000,1991,1999,76863
2026-01-07,1999,2000,1992,1999,34055
2026-01-08,1999,1999,1991,1992,37164
2026-01-09,1993,1999,1993,1996,21442
2026-01-12,1996,1996,1993,1994,31712
2026-01-13,1994,1999,1990,1990,107669
2026-01-14,1992,1997,1981,1994,79125
2026-01-15,1992,1993,1986,1987,49998
2026-01-16,1986,1995,1985,1987,82958
2026-01-19,1987,1994,1980,1987,55712
2026-01-20,1987,1990,1977,1988,90101
2026-01-21,1977,1988,1977,1978,61942
2026-01-22,1980,1989,1979,1983,44486
2026-01-23,1983,1992,1983,1992,35468
2026-01-26,1992,1997,1985,1991,49888
2026-01-27,1991,1996,1988,1990,28755
2026-01-28,1991,1997,1990,1995,4390
2026-01-29,1995,1999,1994,1998,29638
2026-01-30,1994,1999,1993,1997,36901
2026-02-02,1996,2005,1995,1997,68042
2026-02-03,1997,2010,1994,2005,39534
2026-02-04,2005,2010,2000,2000,14964
2026-02-05,2000,2010,2000,2000,44292
2026-02-06,2000,2010,2000,2005,19784
2026-02-09,2005,2015,2005,2010,53881
2026-02-10,2005,2025,2005,2015,74486
2026-02-11,2010,2030,2010,2015,49574
2026-02-12,2015,2030,2000,2025,91412
2026-02-13,2025,2030,2020,2025,13145
2026-02-19,2025,2040,2025,2040,38749
2026-02-20,2040,2045,2030,2045,22713
2026-02-23,2040,2045,2030,2030,14710
2026-02-24,2035,2045,2035,2040,6986
2026-02-25,2040,2045,2040,2040,10608
2026-02-26,2035,2050,2035,2040,38558
2026-02-27,2045,2050,2035,2040,27028
2026-03-03,2040,2045,2025,2030,9292
2026-03-04,2030,2040,2020,2025,11595
2026-03-05,2025,2030,2020,2025,11843
2026-03-06,2025,2040,2025,2040,11774
2026-03-09,2035,2040,2025,2027,11132
2026-03-10,2030,2045,2030,2040,18943
2026-03-11,2040,2045,2030,2040,5252
2026-03-12,2035,2050,2035,2040,33310
2026-03-13,2040,2045,2040,2040,4333
2026-03-16,2040,2040,2035,2035,4110
2026-03-17,2035,2035,2025,2025,2285
2026-03-18,2025,2030,2025,2030,177
2026-03-19,2025,2025,2020,2025,4679
2026-03-20,2025,2030,2020,2025,3791
2026-03-23,2025,2030,2015,2030,1852
2026-03-24,2025,2025,2015,2020,7343
2026-03-25,2015,2020,2015,2015,20041
2026-03-26,2015,2020,2010,2015,12150
2026-03-27,2005,2025,2005,2025,7957
2026-03-30,2010,2025,2010,2025,221
2026-03-31,2010,2025,2010,2015,172
2026-04-01,2015,2020,2010,2010,2186
2026-04-02,2015,2020,2010,2010,12397
2026-04-03,2010,2020,2010,2020,20363
2026-04-06,2020,2025,2015,2025,2857
2026-04-07,2020,2025,2015,2020,12829
2026-04-08,2015,2020,2010,2020,22456
2026-04-09,2015,2020,2015,2015,2235
2026-04-10,2015,2020,2010,2020,3353
2026-04-13,2020,2025,2015,2015,4970
2026-04-14,2015,2020,2010,2010,22275
2026-04-15,2010,2015,2010,2010,6292
2026-04-16,2010,2020,2005,2005,8868
2026-04-17,2010,2015,2005,2010,8651
2026-04-20,2010,2025,2010,2010,9691
2026-04-21,2010,2025,2005,2015,14059
2026-04-22,2015,2020,2010,2020,2170
2026-04-23,2010,2020,2005,2010,3388
2026-04-24,2005,2020,2005,2005,22927
2026-04-27,2005,2010,2000,2000,5513
2026-04-28,2000,2005,2000,2000,3273
2026-04-29,2000,2005,2000,2000,1029
2026-04-30,2010,2010,1998,2000,11947
2026-05-04,2000,2015,2000,2000,4588
2026-05-06,2005,2010,2000,2010,3264
2026-05-07,2010,2010,2000,2000,4405
2026-05-08,2000,2005,2000,2000,1274
2026-05-11,1998,1999,1996,1996,9553
2026-05-12,1991,2000,1991,1994,1173
2026-05-13,2000,2005,1994,2000,8726
2026-05-14,2000,2005,1996,1996,3753
2026-05-15,1996,2000,1994,1996,2286
2026-05-18,1997,2000,1995,1995,13335
2026-05-19,1997,1997,1994,1997,5321
2026-05-20,2005,2005,1998,2000,2132
2026-05-21,1999,1999,1997,1999,803
2026-05-22,1996,2030,1996,2010,35014
2026-05-26,1999,2010,1999,2010,384
2026-05-27,2010,2010,2000,2005,102
2026-05-28,2005,2005,2000,2005,447
2026-05-29,1997,2005,1997,2005,777
