Date,Open,High,Low,Close,Volume
2025-04-09,119900,120900,115600,116900,164131
2025-04-10,121400,122700,118800,121100,193467
2025-04-11,119500,120900,114900,116000,207608
2025-04-14,116400,116800,112000,116200,226736
2025-04-15,115400,120100,114500,115400,184797
2025-04-16,116300,120800,116300,117700,160450
2025-04-17,117900,122300,117900,120000,181529
2025-04-18,119800,122000,118700,121000,93251
2025-04-21,116900,116900,111400,114100,366931
2025-04-22,114300,115000,112900,113500,95110
2025-04-23,115400,118300,114400,116200,123387
2025-04-24,117100,122900,116700,121200,165884
2025-04-25,121300,126500,119500,125200,125567
2025-04-28,125000,125800,122300,123100,82725
2025-04-29,123000,126900,122900,125800,87159
2025-04-30,124400,126500,122200,124300,96007
2025-05-02,122800,127100,122200,125900,102734
2025-05-07,127500,130300,125300,126200,122942
2025-05-08,125500,132200,125500,129500,170010
2025-05-09,130000,132400,127900,128400,80915
2025-05-12,129400,134000,129000,130200,111985
2025-05-13,128800,130200,125000,127000,102865
2025-05-14,124300,129600,120600,127700,268514
2025-05-15,127000,130400,125800,126400,110126
2025-05-16,126000,127700,123300,124500,122392
2025-05-19,123600,123800,118600,120500,188997
2025-05-20,121500,123800,119800,120600,142683
2025-05-21,120800,123000,116700,119500,135381
2025-05-22,119200,130900,119000,126400,320726
2025-05-23,125600,126300,122900,124300,95542
2025-05-26,124600,128400,123900,128400,97017
2025-05-27,127200,135300,127100,134000,157399
2025-05-28,135000,138200,130600,135100,295012
2025-05-29,138300,142000,136200,139600,341963
2025-05-30,142500,142800,132800,136300,340914
2025-06-02,136100,138100,132500,135400,172406
2025-06-04,138600,154100,137600,151900,578240
2025-06-05,155000,156600,150100,153200,349179
2025-06-09,159500,165100,150600,151700,456993
2025-06-10,153800,156000,145800,149700,344546
2025-06-11,150500,158300,149100,156800,328868
2025-06-12,155500,155600,149200,150800,321794
2025-06-13,149500,149500,144500,146000,322892
2025-06-16,146200,154300,145000,153000,236136
2025-06-17,151900,152400,146000,147900,220005
2025-06-18,146000,149700,145100,148500,146939
2025-06-19,157300,169100,157300,162900,747994
2025-06-20,160300,160600,152800,158900,286055
2025-06-23,155000,158300,152300,157100,160473
2025-06-24,159200,162200,154700,160500,216573
2025-06-25,159500,161800,157200,160600,173935
2025-06-26,160000,160000,151700,158500,221500
2025-06-27,158600,164000,157100,158600,165332
2025-06-30,161000,164800,159700,160500,167989
2025-07-01,165000,175000,163100,165000,469295
2025-07-02,165300,165300,154800,158300,226408
2025-07-03,160300,161200,153700,154300,169316
2025-07-04,155000,155900,148300,148900,154411
2025-07-07,146200,154500,146200,152300,121663
2025-07-08,151800,159400,150800,156700,208293
2025-07-09,157300,163500,157000,161300,179754
2025-07-10,161300,163900,158800,163900,158809
2025-07-11,162900,163300,158500,159000,145107
2025-07-14,160400,177000,160300,174900,512566
2025-07-15,171500,176800,171500,175900,205642
2025-07-16,173900,176700,169000,171600,161559
2025-07-17,173000,173000,165900,167600,148453
2025-07-18,167600,168600,161000,164100,125721
2025-07-21,162400,163900,160600,161300,107088
2025-07-22,162400,164500,159700,160600,127810
2025-07-23,160700,161700,154000,156900,135254
2025-07-24,158100,160500,154000,154800,144300
2025-07-25,153300,155200,151800,153200,113144
2025-07-28,152400,154400,148200,149500,169926
2025-07-29,149000,154000,147300,153400,135753
2025-07-30,151800,155200,151800,152900,87315
2025-07-31,153400,158500,153400,155200,132310
2025-08-01,153000,153100,146000,146100,172973
2025-08-04,144500,145900,141300,145400,152767
2025-08-05,146300,146500,141800,144000,200448
2025-08-06,143000,154800,143000,152700,272274
2025-08-07,154300,155600,151000,155200,156880
2025-08-08,156000,166900,155500,165800,345058
2025-08-11,165300,167100,152800,160200,482455
2025-08-12,160100,162300,154900,155000,166832
2025-08-13,155800,161500,150900,160600,231165
2025-08-14,159600,161500,142600,144500,403525
2025-08-18,148900,152300,144500,149600,265456
2025-08-19,149900,153000,146300,151000,118953
2025-08-20,150000,150200,144900,149200,152415
2025-08-21,148200,151500,147500,148100,117917
2025-08-22,149300,150700,147700,149200,112514
2025-08-25,150200,153500,149900,152700,86449
2025-08-26,152800,153500,149000,153300,156827
2025-08-27,154100,160900,153300,155500,190370
2025-08-28,154400,163100,154000,160800,203406
2025-08-29,159700,161300,158900,159900,78115
2025-09-01,158500,164000,157900,161100,121214
2025-09-02,161300,163300,159700,160900,91345
2025-09-03,160000,163500,160000,161700,67007
2025-09-04,160900,167800,160900,165500,127717
2025-09-05,173300,183800,165500,175600,1165082
2025-09-08,174000,188400,173900,187400,402363
2025-09-09,185600,188300,183300,187400,197013
2025-09-10,189200,193700,184100,185900,222437
2025-09-11,185300,188700,183700,188400,220775
2025-09-12,190000,192200,183500,186300,173407
2025-09-15,185700,198900,185700,197000,257187
2025-09-16,197500,203500,194200,196600,194303
2025-09-17,196600,202000,195400,198100,138631
2025-09-18,199000,208500,198100,205500,180395
2025-09-19,205000,205500,200000,203000,140578
2025-09-22,202000,205500,197400,202500,169046
2025-09-23,201000,203500,196000,197200,140092
2025-09-24,198500,198700,189800,191500,168910
2025-09-25,190100,192900,180000,184000,212214
2025-09-26,185700,186000,179100,181000,128047
2025-09-29,184200,187700,182400,183300,93935
2025-09-30,183000,185900,181800,183500,79449
2025-10-01,185300,187200,180400,182000,109158
2025-10-02,182800,185400,178300,178300,223400
2025-10-10,177100,178000,170000,174100,151619
2025-10-13,169900,174400,169100,171800,120520
2025-10-14,171800,173800,167500,168600,175279
2025-10-15,169200,171200,167600,169000,113097
2025-10-16,170100,173400,167000,169100,149627
2025-10-17,168700,168700,164200,164200,141413
2025-10-20,164200,172100,162200,170800,191791
2025-10-21,171000,172800,167300,169900,160380
2025-10-22,169500,174400,166800,174400,141959
2025-10-23,173600,176600,172300,173100,116135
2025-10-24,172600,174000,168500,170800,178494
2025-10-27,170000,175800,168800,172900,145045
2025-10-28,173600,179500,170000,176500,186314
2025-10-29,178500,178500,170500,172900,175818
2025-10-30,172600,174100,168900,169400,136490
2025-10-31,171100,172900,169600,170700,104329
2025-11-03,172700,178100,172000,173700,121057
2025-11-04,173400,177300,171400,172700,159143
2025-11-05,173200,173200,159100,163000,167203
2025-11-06,165000,172200,162300,169500,128891
2025-11-07,168600,168900,163500,166100,99941
2025-11-10,168100,176700,167000,176500,185358
2025-11-11,178600,180400,169800,170700,153548
2025-11-12,172100,172300,167200,170500,146720
2025-11-13,170200,171200,168800,168800,143111
2025-11-14,165800,166800,162900,163200,124477
2025-11-17,166100,178300,166100,174600,243538
2025-11-18,173900,184200,172400,178100,287754
2025-11-19,180800,183200,173500,174800,168282
2025-11-20,177000,192600,174400,189300,391934
2025-11-21,189400,192900,184100,185600,264005
2025-11-24,190400,196500,182800,182800,299453
2025-11-25,185900,185900,173100,174500,174585
2025-11-26,177000,182900,174000,179500,191488
2025-11-27,179000,184600,178000,180500,95958
2025-11-28,181700,181700,174700,176100,114397
2025-12-01,177300,179800,173300,174900,79956
2025-12-02,176700,176700,173600,176500,111259
2025-12-03,175900,189900,175800,187800,224069
2025-12-04,186500,188400,184600,187800,149317
2025-12-05,186200,189900,183300,189100,120245
2025-12-08,190300,194000,185300,186000,109258
2025-12-09,186000,188000,183700,183700,50497
2025-12-10,184700,184700,179700,180100,77495
2025-12-11,182200,184900,180200,182200,109227
2025-12-12,184500,185100,179900,180500,96608
2025-12-15,177000,179900,171900,177000,78137
2025-12-16,177300,179900,174200,174200,68095
2025-12-17,175600,178300,172600,176100,69931
2025-12-18,174200,175400,171200,174200,50503
2025-12-19,175900,176900,170000,172500,100448
2025-12-22,174900,175000,172000,173100,71279
2025-12-23,173000,173900,170800,171900,83317
2025-12-24,173000,173000,169900,170000,60013
2025-12-26,170500,171000,165500,167000,80736
2025-12-29,165600,174000,165600,171200,74118
2025-12-30,170900,175600,169400,172000,122220
2026-01-02,172500,174900,168500,173300,79703
2026-01-05,173500,175800,170300,174800,105365
2026-01-06,174900,180600,172900,178900,122841
2026-01-07,176700,181000,174300,177400,97375
2026-01-08,176100,179600,171300,174300,173872
2026-01-09,174900,186200,174700,179200,148653
2026-01-12,179900,180300,174900,177400,98737
2026-01-13,178000,183000,176900,179400,80864
2026-01-14,181000,188600,178200,186000,217251
2026-01-15,188300,193400,185700,190000,192452
2026-01-16,189400,189500,185400,187200,94269
2026-01-19,185300,193800,183600,186000,122744
2026-01-20,185100,192500,184900,189500,100250
2026-01-21,188300,195300,184900,189300,94246
2026-01-22,189700,190900,184300,187000,152777
2026-01-23,187900,196200,187600,193300,139515
2026-01-26,192700,195100,187600,188700,97894
2026-01-27,190000,192500,187700,189900,100716
2026-01-28,191400,204000,189500,198300,190174
2026-01-29,197000,209000,191900,204500,209210
2026-01-30,205000,224000,203500,217500,246377
2026-02-02,216000,225500,206000,211000,205273
2026-02-03,218000,224500,208500,212000,221971
2026-02-04,212500,213000,199900,208500,196306
2026-02-05,204000,218500,203000,210500,187362
2026-02-06,206500,212000,200000,208000,133244
2026-02-09,213500,218000,208500,212000,132778
2026-02-10,214500,227500,210500,223000,177483
2026-02-11,227000,227500,219500,223000,109595
2026-02-12,224000,234000,221500,232000,155750
2026-02-13,228500,235000,226500,228000,93631
2026-02-19,230500,232500,214000,221500,211218
2026-02-20,221500,229000,218000,225500,116765
2026-02-23,227500,228000,218000,222000,100828
2026-02-24,220000,223500,215000,222000,101518
2026-02-25,221500,225500,217000,220000,123001
