Date,Open,High,Low,Close,Volume
2025-12-15,3000,3200,1992,2045,49273744
2025-12-16,1994,1995,1974,1988,2274416
2025-12-17,1988,1989,1976,1985,739031
2025-12-18,1982,1986,1979,1986,329114
2025-12-19,1986,1988,1979,1983,179165
2025-12-22,1985,1991,1983,1987,263260
2025-12-23,1987,2005,1983,1995,196581
2025-12-24,1994,1996,1986,1990,99861
2025-12-26,1991,1995,1985,1991,147807
2025-12-29,1990,1993,1987,1990,103983
2025-12-30,1990,1995,1987,1995,82977
2026-01-02,1995,2000,1988,2000,86237
2026-01-05,2000,2000,1993,1997,165783
2026-01-06,1997,2015,1990,2010,121135
2026-01-07,2010,2015,1998,1999,162795
2026-01-08,2010,2010,1993,1996,81605
2026-01-09,1996,2030,1995,2020,216203
2026-01-12,2010,2025,2007,2020,48438
2026-01-13,2005,2030,2005,2020,78976
2026-01-14,2010,2025,2010,2015,25232
2026-01-15,2010,2025,2000,2010,65863
2026-01-16,2015,2020,2000,2015,69317
2026-01-19,2005,2015,2005,2010,54526
2026-01-20,2015,2015,2000,2010,72734
2026-01-21,2010,2010,2000,2005,75047
2026-01-22,2005,2010,2005,2005,25261
2026-01-23,2005,2015,2005,2015,83122
2026-01-26,2010,2030,2010,2030,35467
2026-01-27,2030,2040,2020,2030,68870
2026-01-28,2030,2045,2025,2035,56102
2026-01-29,2040,2060,2030,2055,48136
2026-01-30,2050,2165,2050,2135,241169
2026-02-02,2130,2130,2035,2115,134861
2026-02-03,2110,2120,2095,2115,86136
2026-02-04,2100,2120,2095,2110,33653
2026-02-05,2095,2115,2095,2110,17987
2026-02-06,2090,2110,2075,2110,74219
2026-02-09,2110,2140,2100,2125,92590
2026-02-10,2115,2145,2110,2140,27679
2026-02-11,2115,2160,2115,2160,73628
2026-02-12,2155,2205,2130,2195,134355
2026-02-13,2190,2290,2170,2270,137692
2026-02-19,2290,2290,2200,2240,120847
2026-02-20,2240,2240,2150,2195,103364
2026-02-23,2200,2200,2150,2180,70761
2026-02-24,2180,2180,2160,2180,19738
2026-02-25,2170,2200,2165,2195,18159
2026-02-26,2190,2190,2165,2185,18022
2026-02-27,2160,2190,2160,2180,17694
2026-03-03,2175,2185,2150,2150,145947
2026-03-04,2150,2155,2115,2140,82417
2026-03-05,2140,2155,2130,2140,27704
2026-03-06,2155,2165,2130,2165,17510
2026-03-09,2165,2165,2140,2155,12442
2026-03-10,2140,2185,2140,2180,32893
2026-03-11,2165,2185,2160,2185,15262
2026-03-12,2160,2240,2160,2225,77801
2026-03-13,2200,2235,2200,2225,22137
2026-03-16,2200,2270,2200,2220,32427
2026-03-17,2225,2235,2220,2220,35929
2026-03-18,2205,2230,2205,2225,20190
2026-03-19,2205,2240,2200,2230,26992
2026-03-20,2230,2235,2220,2230,7791
2026-03-23,2230,2230,2190,2205,46688
2026-03-24,2205,2205,2180,2200,8617
2026-03-25,2200,2215,2180,2210,8574
2026-03-26,2205,2215,2190,2210,14855
2026-03-27,2210,2210,2180,2205,47988
2026-03-30,2205,2205,2180,2200,9990
2026-03-31,2200,2210,2190,2210,23484
2026-04-01,2210,2230,2195,2200,11534
2026-04-02,2205,2205,2190,2205,12345
2026-04-03,2210,2210,2200,2210,4034
2026-04-06,2205,2210,2205,2205,22664
2026-04-07,2205,2205,2200,2205,30992
2026-04-08,2205,2210,2200,2210,19505
2026-04-09,2205,2210,2200,2207,9286
2026-04-10,2205,2230,2205,2215,22448
2026-04-13,2215,2215,2200,2215,75807
2026-04-14,2210,2215,2200,2210,93382
2026-04-15,2205,2210,2170,2195,88308
2026-04-16,2190,2205,2190,2195,27590
2026-04-17,2190,2210,2180,2205,72266
2026-04-20,2205,2205,2195,2200,85482
2026-04-21,2200,2205,2195,2200,53876
2026-04-22,2195,2205,2195,2195,21359
2026-04-23,2200,2225,2200,2200,114806
2026-04-24,2200,2205,2195,2195,25747
2026-04-27,2190,2190,2155,2160,66895
2026-04-28,2185,2200,2155,2160,86443
2026-04-29,2165,2190,2160,2160,40555
2026-04-30,2165,2190,2165,2165,20215
2026-05-04,2170,2200,2165,2180,18210
2026-05-06,2180,2195,2170,2185,19750
2026-05-07,2190,2190,2180,2185,3009
2026-05-08,2190,2200,2180,2195,3359
2026-05-11,2145,2200,2145,2180,67049
2026-05-12,2180,2200,2175,2180,9858
2026-05-13,2185,2230,2175,2220,29320
2026-05-14,2215,2220,2190,2220,3133
2026-05-15,2215,2215,2185,2185,7681
2026-05-18,2190,2200,2155,2180,18410
2026-05-19,2180,2180,2145,2170,15629
2026-05-20,2150,2165,2140,2165,12292
2026-05-21,2155,2170,2140,2160,8036
2026-05-22,2160,2180,2150,2150,9388
2026-05-26,2150,2180,2145,2145,5591
2026-05-27,2150,2180,2140,2140,16586
2026-05-28,2130,2155,2130,2150,13644
2026-05-29,2160,2185,2135,2160,44430
