Date,Open,High,Low,Close,Volume
2025-08-21,2130,2190,1975,1977,13700432
2025-08-22,1978,1983,1978,1981,618390
2025-08-25,1981,1984,1980,1982,493388
2025-08-26,1982,1989,1980,1986,352776
2025-08-27,1986,1989,1984,1989,160721
2025-08-28,1988,1989,1986,1987,106445
2025-08-29,1987,1989,1986,1986,61706
2025-09-01,1986,1987,1982,1984,151999
2025-09-02,1984,1987,1984,1986,88990
2025-09-03,1985,1989,1985,1988,113785
2025-09-04,1986,1988,1986,1987,88575
2025-09-05,1987,1988,1987,1987,60002
2025-09-08,1987,1988,1983,1987,190828
2025-09-09,1987,1988,1985,1987,77689
2025-09-10,1987,1988,1986,1987,142965
2025-09-11,1987,1990,1987,1989,57945
2025-09-12,1990,1991,1989,1990,114577
2025-09-15,1990,1992,1989,1991,120251
2025-09-16,1991,1992,1990,1992,138219
2025-09-17,1992,1992,1990,1990,89682
2025-09-18,1991,1991,1987,1988,76395
2025-09-19,1990,1991,1987,1987,25632
2025-09-22,1989,1989,1984,1989,46520
2025-09-23,1989,1990,1985,1989,44102
2025-09-24,1987,1991,1987,1991,70603
2025-09-25,1990,1991,1988,1989,71411
2025-09-26,1988,1992,1988,1992,142165
2025-09-29,1993,1996,1990,1993,98119
2025-09-30,1993,1993,1985,1991,160288
2025-10-01,1991,1991,1987,1990,53483
2025-10-02,1990,1990,1988,1990,28046
2025-10-10,1990,1992,1988,1991,36703
2025-10-13,1990,1991,1989,1991,35311
2025-10-14,1990,1993,1988,1992,56439
2025-10-15,1990,1993,1990,1992,15310
2025-10-16,1992,1993,1989,1990,75244
2025-10-17,1990,1992,1990,1991,37118
2025-10-20,1991,1996,1991,1996,109281
2025-10-21,1995,1995,1991,1992,24710
2025-10-22,1992,1994,1991,1993,18881
2025-10-23,1993,1995,1993,1994,24400
2025-10-24,1993,2005,1992,1997,64858
2025-10-27,1997,2005,1995,1995,88759
2025-10-28,1999,2000,1994,1997,10728
2025-10-29,1997,1999,1994,1998,10796
2025-10-30,1997,2000,1996,2000,22049
2025-10-31,2000,2000,1994,1995,16480
2025-11-03,1995,1995,1992,1992,26984
2025-11-04,1992,1999,1992,1995,13143
2025-11-05,1995,2000,1992,1999,45803
2025-11-06,1999,1999,1994,1994,17824
2025-11-07,1994,1998,1992,1994,6559
2025-11-10,1994,1999,1991,1995,15736
2025-11-11,1995,1999,1993,1995,11971
2025-11-12,1995,1995,1988,1994,15981
2025-11-13,1993,1999,1989,1996,6969
2025-11-14,1996,1997,1993,1994,20250
2025-11-17,1993,1998,1993,1997,41094
2025-11-18,1993,1997,1990,1993,18671
2025-11-19,1995,1997,1992,1995,1943
2025-11-20,1995,1999,1991,1995,35196
2025-11-21,1998,1998,1995,1996,8370
2025-11-24,1996,1996,1991,1993,3665
2025-11-25,1993,1995,1985,1993,7996
2025-11-26,1993,1993,1988,1993,17151
2025-11-27,1997,1997,1990,1993,8633
2025-11-28,1994,1996,1985,1996,37184
2025-12-01,1999,2015,1989,2000,209317
2025-12-02,2020,2150,2010,2070,1082209
2025-12-03,2140,2140,2005,2040,374480
2025-12-04,2020,2050,2005,2035,108455
2025-12-05,2035,2040,2005,2020,57040
2025-12-08,2025,2030,2005,2020,45692
2025-12-09,2020,2020,2005,2005,33230
2025-12-10,2010,2015,2000,2005,16621
2025-12-11,2010,2010,1995,2005,57586
2025-12-12,2000,2005,1997,2000,53261
2025-12-15,2005,2005,1998,1999,50220
2025-12-16,1999,2005,1987,1988,125770
2025-12-17,1989,1999,1988,1996,88903
2025-12-18,1996,1996,1988,1992,41629
2025-12-19,1996,1998,1990,1996,9037
2025-12-22,1990,1999,1990,1995,15814
2025-12-23,1995,1999,1992,1998,21053
2025-12-24,1995,2010,1995,2000,60056
2025-12-26,2000,2010,2000,2000,19105
2025-12-29,2000,2005,1998,2005,18530
2025-12-30,2000,2010,2000,2005,3154
2026-01-02,2005,2005,2000,2000,14171
2026-01-05,2005,2010,2000,2005,15303
2026-01-06,2005,2010,2000,2010,8101
2026-01-07,2010,2010,2000,2005,21898
2026-01-08,2010,2010,2000,2005,6959
