Date,Open,High,Low,Close,Volume
2025-12-05,4915,5700,3320,3840,60873014
2025-12-08,3660,4180,2690,2690,5400739
2025-12-09,2525,2555,2045,2045,2327953
2025-12-10,2020,2035,2005,2010,702897
2025-12-11,2015,2040,2010,2025,356959
2025-12-12,2010,2035,2010,2015,320056
2025-12-15,2010,2015,2000,2005,285416
2025-12-16,2005,2010,1999,1999,299460
2025-12-17,1999,2005,1996,2000,201765
2025-12-18,1999,2005,1995,2000,134826
2025-12-19,2000,2015,1998,2005,89275
2025-12-22,2005,2010,1999,2000,413897
2025-12-23,2000,2005,1996,1996,345334
2025-12-24,1996,2005,1995,1999,134367
2025-12-26,1997,2000,1997,1999,113791
2025-12-29,1999,2000,1998,1998,70446
2025-12-30,1998,2005,1997,1997,64165
2026-01-02,1999,2005,1997,1999,84646
2026-01-05,2000,2025,2000,2000,88513
2026-01-06,2005,2020,1999,2000,216072
2026-01-07,2010,2020,2000,2010,77780
2026-01-08,2010,2015,2000,2005,94783
2026-01-09,2005,2005,2000,2000,25439
2026-01-12,2000,2010,1997,2000,98047
2026-01-13,2005,2005,1998,1998,46416
2026-01-14,2000,2000,1997,1999,56569
2026-01-15,2000,2005,1998,2000,36473
2026-01-16,2000,2005,1998,2000,44405
2026-01-19,2000,2005,1998,1998,61941
2026-01-20,1998,2000,1998,1998,89934
2026-01-21,1998,1999,1996,1998,75090
2026-01-22,1998,2000,1996,1999,100728
2026-01-23,1998,2010,1998,2005,55072
2026-01-26,2000,2020,2000,2010,70125
2026-01-27,2010,2010,2000,2000,29907
2026-01-28,2005,2015,2000,2010,19237
2026-01-29,2005,2010,2000,2005,17553
2026-01-30,2005,2040,2005,2015,129019
2026-02-02,2015,2050,2015,2040,85453
2026-02-03,2040,2065,2015,2050,45340
2026-02-04,2055,2070,2045,2060,39262
2026-02-05,2050,2070,2050,2060,13391
2026-02-06,2060,2085,2055,2080,22944
2026-02-09,2070,2140,2055,2095,46403
2026-02-10,2085,2085,2070,2085,5232
2026-02-11,2075,2095,2075,2090,35450
2026-02-12,2090,2090,2080,2090,4065
2026-02-13,2075,2090,2075,2075,4142
2026-02-19,2085,2090,2075,2085,23579
2026-02-20,2085,2095,2080,2095,30884
2026-02-23,2085,2100,2080,2085,12092
2026-02-24,2065,2085,2065,2075,5986
2026-02-25,2075,2090,2070,2090,22189
2026-02-26,2090,2090,2060,2070,13842
2026-02-27,2070,2075,2050,2060,25211
2026-03-03,2060,2070,2055,2060,37658
2026-03-04,2055,2055,2015,2030,61455
2026-03-05,2050,2055,2025,2040,49273
2026-03-06,2030,2055,2030,2050,16815
2026-03-09,2030,2050,2020,2035,34609
2026-03-10,2025,2050,2025,2045,17114
2026-03-11,2045,2060,2035,2060,10678
2026-03-12,2060,2075,2035,2075,27777
2026-03-13,2075,2090,2060,2080,34546
2026-03-16,2055,2080,2055,2070,2306
2026-03-17,2055,2065,2040,2065,20883
2026-03-18,2045,2085,2045,2085,12406
2026-03-19,2080,2080,2055,2065,30839
2026-03-20,2050,2075,2050,2075,12409
2026-03-23,2055,2075,2055,2055,7946
2026-03-24,2050,2075,2050,2065,5961
2026-03-25,2055,2070,2055,2060,7088
2026-03-26,2050,2060,2045,2055,7237
2026-03-27,2050,2075,2045,2050,9378
2026-03-30,2025,2060,2025,2040,25084
2026-03-31,2035,2060,2035,2055,10022
2026-04-01,2035,2050,2035,2040,3884
2026-04-02,2040,2040,2030,2035,4809
2026-04-03,2050,2075,2030,2060,24592
2026-04-06,2060,2060,2035,2045,14085
2026-04-07,2035,2065,2035,2060,10216
2026-04-08,2050,2075,2050,2060,2931
2026-04-09,2060,2070,2050,2060,1304
2026-04-10,2050,2060,2035,2060,2258
2026-04-13,2050,2060,2045,2060,699
2026-04-14,2045,2070,2045,2060,2127
2026-04-15,2050,2080,2045,2060,40013
2026-04-16,2060,2070,2045,2065,4052
2026-04-17,2060,2075,2045,2070,19803
2026-04-20,2070,2080,2045,2045,16154
2026-04-21,2050,2070,2050,2065,9446
2026-04-22,2055,2060,2050,2060,14679
2026-04-23,2050,2065,2040,2065,6238
2026-04-24,2045,2060,2040,2050,23761
2026-04-27,2050,2055,2030,2050,31029
2026-04-28,2045,2045,2035,2040,17887
2026-04-29,2042,2045,2035,2035,1990
2026-04-30,2035,2045,2030,2045,2391
2026-05-04,2035,2045,2035,2040,4733
2026-05-06,2040,2045,2035,2040,10797
2026-05-07,2040,2045,2035,2040,31994
2026-05-08,2035,2045,2035,2035,19513
2026-05-11,2035,2050,2020,2025,49925
2026-05-12,2025,2050,2015,2020,26824
2026-05-13,2020,2040,2020,2035,16830
2026-05-14,2035,2045,2030,2035,20647
2026-05-15,2030,2040,2030,2030,15805
2026-05-18,2030,2045,2030,2035,5561
2026-05-19,2035,2040,2030,2035,9757
2026-05-20,2045,2045,2030,2035,7782
2026-05-21,2030,2040,2030,2035,6988
2026-05-22,2035,2035,2030,2030,3958
2026-05-26,2030,2045,2030,2035,1888
2026-05-27,2025,2035,2020,2030,38307
2026-05-28,2025,2030,2020,2030,5187
2026-05-29,2020,2030,2020,2025,8475
