MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,16,8,6,2,57.14285714285714,50.0,13.54140938832472,-5.975053892211555,32.631578947368425,-15.577889447236181
11,17,8,7,2,53.333333333333336,47.05882352941176,13.460011609653248,-6.341850170246341,32.631578947368425,-15.577889447236181
12,18,9,7,2,56.25,50.0,13.372750066855609,-6.886304255462022,32.631578947368425,-19.375
13,15,9,4,2,69.23076923076923,60.0,15.886335716380522,-5.493944047037292,32.631578947368425,-12.344913151364764
14,16,10,4,2,71.42857142857143,62.5,15.53415540141815,-5.700620899996881,32.631578947368425,-12.344913151364764
15,16,10,4,2,71.42857142857143,62.5,15.53415540141815,-5.700620899996881,32.631578947368425,-12.344913151364764
16,16,10,4,2,71.42857142857143,62.5,14.831945774439182,-5.985540715612226,32.631578947368425,-12.344913151364764
17,15,10,3,2,76.92307692307693,66.66666666666666,14.621045290339282,-5.878093301681779,32.631578947368425,-12.344913151364764
18,15,10,3,2,76.92307692307693,66.66666666666666,14.210126629869782,-5.690797553838545,32.631578947368425,-12.344913151364764
19,15,11,3,1,78.57142857142857,73.33333333333333,15.368352062728915,-5.85497785042803,32.631578947368425,-12.344913151364764
20,14,10,3,1,76.92307692307693,71.42857142857143,15.479747361647437,-5.950585822058669,32.631578947368425,-12.344913151364764
