MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,14,2,3,9,40.0,14.285714285714285,7.7900600138902165,-4.800518007787112,49.8534338358459,-19.217407204242093
11,13,2,3,8,40.0,15.384615384615385,8.613500140587885,-5.2441875580515225,49.8534338358459,-19.217407204242093
12,11,2,3,6,40.0,18.181818181818183,9.546258328014476,-5.430364882278147,49.8534338358459,-19.217407204242093
13,11,2,4,5,33.33333333333333,18.181818181818183,9.184040903239897,-5.834817075996449,49.8534338358459,-19.217407204242093
14,9,2,4,3,33.33333333333333,22.22222222222222,10.020814801303056,-6.702092566243632,49.8534338358459,-19.217407204242093
15,9,2,2,5,50.0,22.22222222222222,10.66781747634558,-4.0215172833220105,49.8534338358459,-8.242612752721618
16,9,2,2,5,50.0,22.22222222222222,10.66781747634558,-4.0215172833220105,49.8534338358459,-8.242612752721618
17,10,2,2,6,50.0,20.0,9.718870759667682,-3.9129545304242015,49.8534338358459,-8.242612752721618
18,10,2,2,6,50.0,20.0,9.718870759667682,-3.9129545304242015,49.8534338358459,-8.242612752721618
19,12,2,2,8,50.0,16.666666666666664,9.115196210739056,-3.556098787026267,49.8534338358459,-8.242612752721618
20,11,2,2,7,50.0,18.181818181818183,9.625379074135715,-3.908332434717711,49.8534338358459,-8.242612752721618
