MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,29,7,15,7,31.818181818181817,24.137931034482758,7.018187320898953,-7.607824039943712,40.856031128404666,-20.178282009724473
11,26,5,13,8,27.77777777777778,19.230769230769234,6.668325616791037,-7.500829750324066,40.856031128404666,-20.178282009724473
12,21,3,11,7,21.428571428571427,14.285714285714285,6.504920180549916,-8.1100978223562,40.856031128404666,-20.178282009724473
13,21,3,11,7,21.428571428571427,14.285714285714285,6.564714213105467,-8.039133476026535,40.856031128404666,-20.178282009724473
14,21,4,10,7,28.57142857142857,19.047619047619047,7.200259362199308,-7.188758059150878,40.856031128404666,-20.178282009724473
15,18,3,9,6,25.0,16.666666666666664,6.8932308204149315,-6.98092277222371,40.856031128404666,-17.375886524822697
16,17,3,8,6,27.27272727272727,17.647058823529413,7.159292648452559,-6.6092948261737945,40.856031128404666,-16.538461538461537
17,17,3,8,6,27.27272727272727,17.647058823529413,7.159292648452559,-6.6092948261737945,40.856031128404666,-16.538461538461537
18,16,2,8,6,20.0,12.5,6.584661972815431,-6.928390790403642,40.856031128404666,-16.538461538461537
19,15,2,8,5,20.0,13.333333333333334,6.608858140535555,-7.412907944153024,40.856031128404666,-16.538461538461537
20,17,2,8,7,20.0,11.76470588235294,6.4988082677609444,-6.661061345465786,40.856031128404666,-16.538461538461537
