MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,14,4,5,5,44.44444444444444,28.57142857142857,8.968157762230529,-3.780382218328177,19.352088661551576,-13.81880733944954
11,14,5,4,5,55.55555555555556,35.714285714285715,10.04963284974791,-3.0165496762479003,19.352088661551576,-13.81880733944954
12,11,5,3,3,62.5,45.45454545454545,11.372476890298138,-2.717090167271081,19.352088661551576,-12.289719626168225
13,15,7,4,4,63.63636363636363,46.666666666666664,11.598399965834147,-3.113629544246345,25.348189415041784,-12.289719626168225
14,14,7,4,3,63.63636363636363,50.0,12.082245689927026,-3.161345487476496,25.348189415041784,-12.289719626168225
15,15,7,5,3,58.333333333333336,46.666666666666664,11.587873755043002,-3.3417002327558407,25.348189415041784,-12.289719626168225
16,14,8,4,2,66.66666666666666,57.14285714285714,14.2235693015408,-2.841900554916028,35.13713862120089,-12.289719626168225
17,13,6,5,2,54.54545454545454,46.15384615384615,11.423271816159412,-3.774627879692043,25.348189415041784,-12.289719626168225
18,16,7,7,2,50.0,43.75,10.723434217864257,-3.917961293332353,25.348189415041784,-12.289719626168225
19,16,6,7,3,46.15384615384615,37.5,9.843011456939736,-4.102397235910901,25.348189415041784,-12.289719626168225
20,15,6,7,2,46.15384615384615,40.0,10.089811159325562,-4.178771355403773,25.348189415041784,-12.289719626168225
