MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,7,0,0,7,0.0,0.0,3.2742549930152833,-1.7101406729477913,7.155770899623952,-4.4635934048249535
11,7,0,0,7,0.0,0.0,2.5632948631836774,-1.8673630129780747,4.16109557959564,-4.4635934048249535
12,8,0,0,8,0.0,0.0,3.3981991867199257,-1.6019751648357834,7.118147481379506,-4.4635934048249535
13,6,0,0,6,0.0,0.0,3.558299396357969,-1.7172261477647186,7.118147481379506,-4.4635934048249535
14,7,0,0,7,0.0,0.0,3.0309541942812896,-1.9869442088948497,7.118147481379506,-4.4635934048249535
15,6,0,0,6,0.0,0.0,2.8188745665120263,-2.1748857734409834,7.118147481379506,-4.4635934048249535
16,6,0,0,6,0.0,0.0,2.8188745665120263,-2.1748857734409834,7.118147481379506,-4.4635934048249535
17,5,0,0,5,0.0,0.0,3.40927288345019,-1.8888124129940524,7.118147481379506,-4.4635934048249535
18,6,0,0,6,0.0,0.0,3.6682226915816467,-1.701164845650295,7.118147481379506,-4.4635934048249535
19,6,0,0,6,0.0,0.0,3.6682226915816467,-1.701164845650295,7.118147481379506,-4.4635934048249535
20,6,0,0,6,0.0,0.0,3.6682226915816467,-1.701164845650295,7.118147481379506,-4.4635934048249535
