MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,17,7,6,4,53.84615384615385,41.17647058823529,7.798894808266432,-5.091382141653371,18.35433029360603,-16.28971107334292
11,14,4,6,4,40.0,28.57142857142857,5.876848253654691,-5.411095846124135,15.234566799089407,-13.539885323408107
12,13,3,6,4,33.33333333333333,23.076923076923077,5.458086218014196,-5.695390459963741,15.234566799089407,-13.539885323408107
13,14,3,8,3,27.27272727272727,21.428571428571427,5.243639574941588,-6.562497812970617,15.234566799089407,-13.539885323408107
14,11,3,5,3,37.5,27.27272727272727,6.340621653412799,-5.592893169846241,15.234566799089407,-13.539885323408107
15,12,4,5,3,44.44444444444444,33.33333333333333,7.27107445655103,-5.381558570312784,17.50605529107158,-13.539885323408107
16,11,3,5,3,37.5,27.27272727272727,6.54712060722936,-5.630157810880067,17.50605529107158,-13.539885323408107
17,9,3,4,2,42.857142857142854,33.33333333333333,7.202863203683017,-5.772914862575977,17.50605529107158,-13.539885323408107
18,10,3,5,2,37.5,30.0,7.204407869230208,-5.9350599960366885,17.50605529107158,-13.539885323408107
19,10,3,5,2,37.5,30.0,7.204407869230208,-5.9350599960366885,17.50605529107158,-13.539885323408107
20,11,3,6,2,33.33333333333333,27.27272727272727,7.367904123073054,-5.956163277773552,17.50605529107158,-13.539885323408107
