MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,23,4,7,12,36.36363636363637,17.391304347826086,7.308140318982867,-5.054428967404644,47.66917293233083,-16.682027649769584
11,17,3,6,8,33.33333333333333,17.647058823529413,7.8438474679206,-5.197248143000829,47.66917293233083,-16.682027649769584
12,17,2,9,6,18.181818181818183,11.76470588235294,4.779162220689044,-6.24323633026673,17.861205915813425,-16.682027649769584
13,19,3,9,7,25.0,15.789473684210526,6.974738250121742,-5.874462272849527,41.702741702741704,-16.682027649769584
14,19,4,8,7,33.33333333333333,21.052631578947366,8.24752946728103,-5.457458744872282,41.702741702741704,-16.682027649769584
15,17,3,7,7,30.0,17.647058823529413,8.091655408879364,-5.07286152236491,41.702741702741704,-16.682027649769584
16,18,3,8,7,27.27272727272727,16.666666666666664,7.502632901926118,-5.645516707714574,41.702741702741704,-16.682027649769584
17,18,2,8,8,20.0,11.11111111111111,5.1850524765811485,-5.980878953341274,23.69584438549956,-16.682027649769584
18,20,3,9,8,25.0,15.0,5.164224086970929,-6.04858079826586,23.69584438549956,-16.682027649769584
19,20,3,9,8,25.0,15.0,5.164224086970929,-6.04858079826586,23.69584438549956,-16.682027649769584
20,19,3,8,8,27.27272727272727,15.789473684210526,5.453122294354044,-6.099674994206301,23.69584438549956,-16.682027649769584
