MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,1,0,1,0,0.0,0.0,3.0216647662485747,-5.530216647662486,3.0216647662485747,-5.530216647662486
11,1,0,1,0,0.0,0.0,3.0216647662485747,-5.530216647662486,3.0216647662485747,-5.530216647662486
12,1,0,1,0,0.0,0.0,3.0216647662485747,-5.530216647662486,3.0216647662485747,-5.530216647662486
13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,1,1,0,0,100.0,100.0,20.350291909924938,-2.168473728106756,20.350291909924938,-2.168473728106756
15,1,1,0,0,100.0,100.0,20.350291909924938,-2.168473728106756,20.350291909924938,-2.168473728106756
16,1,1,0,0,100.0,100.0,20.350291909924938,-2.168473728106756,20.350291909924938,-2.168473728106756
17,1,0,0,1,0.0,0.0,6.415929203539823,-4.867256637168142,6.415929203539823,-4.867256637168142
18,1,0,0,1,0.0,0.0,6.415929203539823,-4.867256637168142,6.415929203539823,-4.867256637168142
19,1,0,0,1,0.0,0.0,6.415929203539823,-4.867256637168142,6.415929203539823,-4.867256637168142
20,1,0,0,1,0.0,0.0,6.415929203539823,-4.867256637168142,6.415929203539823,-4.867256637168142
