MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,17,5,6,6,45.45454545454545,29.411764705882355,10.400186187671485,-3.9756616607071265,39.065108514190314,-9.252669039145907
11,19,5,6,8,45.45454545454545,26.31578947368421,9.821817959251135,-3.9361174862196586,39.065108514190314,-9.252669039145907
12,18,5,6,7,45.45454545454545,27.77777777777778,9.568780285367191,-3.65911005774072,33.57079252003562,-9.252669039145907
13,16,4,6,6,40.0,25.0,9.786569853173619,-4.109084535598104,32.56544502617801,-13.548387096774196
14,17,5,6,6,45.45454545454545,29.411764705882355,9.89118941479391,-4.12271171632301,32.56544502617801,-13.548387096774196
15,20,5,8,7,38.46153846153847,25.0,9.082881655906611,-5.069448535760401,32.56544502617801,-18.40168243953733
16,20,6,7,7,46.15384615384615,30.0,9.635539051024622,-4.597753688971781,32.56544502617801,-18.40168243953733
17,21,6,7,8,46.15384615384615,28.57142857142857,11.25527730334607,-4.444067641521155,63.692518874399454,-13.548387096774196
18,20,6,7,7,46.15384615384615,30.0,11.586948731538586,-4.552225405349914,63.692518874399454,-13.548387096774196
19,22,8,6,8,57.14285714285714,36.36363636363637,11.523969943531002,-4.25801244351365,63.692518874399454,-13.548387096774196
20,21,9,5,7,64.28571428571429,42.857142857142854,12.485975555240108,-3.8448750867394232,63.692518874399454,-9.502262443438914
