MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,13,2,2,9,50.0,15.384615384615385,4.755309321070499,-3.439100758943795,13.3630289532294,-6.156909148964145
11,12,2,2,8,50.0,16.666666666666664,4.989658925735018,-3.4507112227690477,13.3630289532294,-6.156909148964145
12,12,2,2,8,50.0,16.666666666666664,4.958899513605566,-3.445819047809279,13.3630289532294,-6.156909148964145
13,12,2,2,8,50.0,16.666666666666664,4.474968607636303,-3.636443484100299,13.3630289532294,-6.156909148964145
14,11,3,0,8,100.0,27.27272727272727,5.279789760250492,-3.322008775714956,13.3630289532294,-5.829596412556054
15,9,2,0,7,100.0,22.22222222222222,5.391424188774312,-2.9740524650493163,13.3630289532294,-4.822652645734885
16,8,2,0,6,100.0,25.0,5.902769030277937,-3.1135135755095797,13.3630289532294,-4.822652645734885
17,7,3,0,4,100.0,42.857142857142854,7.104861509450138,-3.3954578647071045,13.3630289532294,-5.829596412556054
18,8,3,0,5,100.0,37.5,6.459643078905904,-3.3834975307488113,13.3630289532294,-5.829596412556054
19,8,3,0,5,100.0,37.5,6.459643078905904,-3.3834975307488113,13.3630289532294,-5.829596412556054
20,9,2,1,6,66.66666666666666,22.22222222222222,4.959312450774617,-3.5034420254360517,11.480452655716922,-7.602956705385427
