MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,22,9,8,5,52.94117647058824,40.909090909090914,8.879208608905842,-5.745199124351506,25.774473358116477,-18.58407079646018
11,22,9,8,5,52.94117647058824,40.909090909090914,8.349439397331876,-5.563197893146349,25.774473358116477,-18.58407079646018
12,21,8,7,6,53.333333333333336,38.095238095238095,7.721375709292633,-5.118595589213614,25.774473358116477,-18.417462482946796
13,17,6,6,5,50.0,35.294117647058826,8.062080591113643,-5.531221584581428,25.774473358116477,-18.417462482946796
14,16,6,6,4,50.0,37.5,8.32702975623849,-5.189674095537317,25.774473358116477,-18.417462482946796
15,16,5,7,4,41.66666666666667,31.25,7.995485733795675,-5.569205817591698,25.774473358116477,-18.417462482946796
16,13,4,5,4,44.44444444444444,30.76923076923077,8.182258714461087,-5.687406534539568,25.774473358116477,-18.417462482946796
17,13,4,5,4,44.44444444444444,30.76923076923077,8.182258714461087,-5.687406534539568,25.774473358116477,-18.417462482946796
18,13,5,5,3,50.0,38.46153846153847,9.805579269805751,-5.266261867379208,25.774473358116477,-18.417462482946796
19,13,6,5,2,54.54545454545454,46.15384615384615,10.33098613082905,-5.191231621116084,25.774473358116477,-18.417462482946796
20,13,6,5,2,54.54545454545454,46.15384615384615,11.477846508087497,-4.9844287737824775,34.57142857142857,-18.417462482946796
