MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,8,5,3,0,62.5,62.5,17.19344703368821,-7.189203900719551,47.180548370408694,-16.580310880829018
11,9,6,3,0,66.66666666666666,66.66666666666666,19.994448926134897,-7.040643029250143,47.180548370408694,-16.580310880829018
12,10,6,4,0,60.0,60.0,18.507284735275796,-7.326052410535655,47.180548370408694,-16.580310880829018
13,11,6,5,0,54.54545454545454,54.54545454545454,16.95682995549403,-7.546505586341354,47.180548370408694,-16.580310880829018
14,9,6,3,0,66.66666666666666,66.66666666666666,19.31806301483502,-6.151237763090985,47.180548370408694,-9.894736842105264
15,9,6,3,0,66.66666666666666,66.66666666666666,19.56233248612104,-6.328765624292619,47.180548370408694,-9.894736842105264
16,10,6,3,1,66.66666666666666,60.0,18.515190146599846,-6.160843954299166,47.180548370408694,-9.894736842105264
17,9,6,2,1,75.0,66.66666666666666,20.003232716494956,-5.745966966765156,47.180548370408694,-9.751037344398341
18,9,6,2,1,75.0,66.66666666666666,20.003232716494956,-5.745966966765156,47.180548370408694,-9.751037344398341
19,9,6,2,1,75.0,66.66666666666666,20.003232716494956,-5.745966966765156,47.180548370408694,-9.751037344398341
20,8,5,2,1,71.42857142857143,62.5,16.606068259755737,-5.71408350496724,42.402464065708415,-9.751037344398341
