MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,9,4,2,3,66.66666666666666,44.44444444444444,8.964191007011877,-3.6561446700617646,23.468065411909905,-8.91304347826087
11,9,4,2,3,66.66666666666666,44.44444444444444,9.001883422939835,-3.4064321800284643,23.468065411909905,-6.665631067961166
12,10,4,2,4,66.66666666666666,40.0,8.831453170603764,-3.536421350249877,23.468065411909905,-6.692539204815461
13,9,4,2,3,66.66666666666666,44.44444444444444,8.915874357029077,-3.6559901479064743,23.468065411909905,-6.692539204815461
14,6,3,0,3,100.0,50.0,12.029782028001875,-2.286605666768065,23.468065411909905,-4.567953613350304
15,6,3,0,3,100.0,50.0,13.197134414649682,-2.2273940425190615,23.468065411909905,-4.212683867856281
16,5,2,0,3,100.0,40.0,11.885669130711943,-2.580718353079342,23.468065411909905,-4.212683867856281
17,5,2,0,3,100.0,40.0,11.885669130711943,-2.580718353079342,23.468065411909905,-4.212683867856281
18,6,2,1,3,66.66666666666666,33.33333333333333,10.320740916258913,-3.28597737604939,23.468065411909905,-6.812272490899636
19,6,2,1,3,66.66666666666666,33.33333333333333,9.1912902482257,-3.1943281587197756,23.468065411909905,-6.812272490899636
20,5,2,1,2,66.66666666666666,40.0,10.772639280364325,-3.1006360776880126,23.468065411909905,-6.812272490899636
