MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,18,5,9,4,35.714285714285715,27.77777777777778,7.047827003072275,-6.174675310306349,22.772277227722775,-11.907983761840326
11,15,3,8,4,27.27272727272727,20.0,5.731859404988645,-6.465788071168957,17.647058823529413,-11.907983761840326
12,14,3,8,3,27.27272727272727,21.428571428571427,5.775218238027537,-6.852540907864993,17.647058823529413,-11.907983761840326
13,14,3,8,3,27.27272727272727,21.428571428571427,5.775218238027537,-6.852540907864993,17.647058823529413,-11.907983761840326
14,13,2,8,3,20.0,15.384615384615385,4.861999731450471,-6.9675715271513115,13.390313390313391,-11.907983761840326
15,14,2,9,3,18.181818181818183,14.285714285714285,4.4892946159096505,-7.69637488273608,13.390313390313391,-17.17081850533808
16,15,2,10,3,16.666666666666664,13.333333333333334,4.237627355801389,-7.649949890553675,13.390313390313391,-17.17081850533808
17,16,2,11,3,15.384615384615385,12.5,4.015234885194236,-7.664355196307113,13.390313390313391,-17.17081850533808
18,15,2,10,3,16.666666666666664,13.333333333333334,3.893622806980909,-7.552441163165544,13.390313390313391,-17.17081850533808
19,15,2,10,3,16.666666666666664,13.333333333333334,3.893622806980909,-7.552441163165544,13.390313390313391,-17.17081850533808
20,15,2,10,3,16.666666666666664,13.333333333333334,3.893622806980909,-7.552441163165544,13.390313390313391,-17.17081850533808
