MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,19,2,5,12,28.57142857142857,10.526315789473683,4.865409586461318,-3.3907242462055236,20.333102012491324,-9.568627450980392
11,20,2,5,13,28.57142857142857,10.0,4.65339335496863,-3.51119037780824,20.333102012491324,-9.568627450980392
12,20,2,5,13,28.57142857142857,10.0,4.499501251358164,-3.680270007714568,20.333102012491324,-9.568627450980392
13,17,1,4,12,20.0,5.88235294117647,4.460607375488229,-3.6840428147053808,20.333102012491324,-9.568627450980392
14,16,1,3,12,25.0,6.25,4.642051838931101,-3.3226258903580708,20.333102012491324,-8.32271864260136
15,18,2,3,13,40.0,11.11111111111111,4.754488176983518,-3.285962275940884,20.333102012491324,-8.32271864260136
16,22,3,4,15,42.857142857142854,13.636363636363635,5.444185090144168,-3.0645121610261707,22.05259405276182,-8.32271864260136
17,20,3,4,13,42.857142857142854,15.0,5.577024248676223,-3.205401967351888,22.05259405276182,-8.32271864260136
18,19,3,4,12,42.857142857142854,15.789473684210526,5.315451353062876,-3.3392594624941627,22.05259405276182,-8.32271864260136
19,14,3,3,8,50.0,21.428571428571427,6.16036676460105,-3.4434106565930804,22.05259405276182,-8.32271864260136
20,14,3,2,9,60.0,21.428571428571427,6.085548714952649,-3.262729732800422,22.05259405276182,-8.32271864260136
