MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,18,4,9,5,30.76923076923077,22.22222222222222,10.25218069902761,-6.972693743419629,74.58628841607565,-18.951612903225808
11,17,4,9,4,30.76923076923077,23.52941176470588,10.43263450371056,-7.251498686636204,74.58628841607565,-18.951612903225808
12,17,3,9,5,25.0,17.647058823529413,10.608629411339624,-6.539126469103898,74.58628841607565,-17.15438950554995
13,16,3,8,5,27.27272727272727,18.75,10.933098868724949,-6.426424256954855,74.58628841607565,-17.15438950554995
14,15,3,7,5,30.0,20.0,11.93919677254625,-5.546838753773786,74.58628841607565,-16.205787781350484
15,14,3,7,4,30.0,21.428571428571427,12.368875486362663,-5.792439112261931,74.58628841607565,-16.205787781350484
16,14,3,7,4,30.0,21.428571428571427,12.368875486362663,-5.792439112261931,74.58628841607565,-16.205787781350484
17,14,3,7,4,30.0,21.428571428571427,12.368875486362663,-5.792439112261931,74.58628841607565,-16.205787781350484
18,14,3,7,4,30.0,21.428571428571427,12.368875486362663,-5.792439112261931,74.58628841607565,-16.205787781350484
19,14,3,7,4,30.0,21.428571428571427,12.368875486362663,-5.792439112261931,74.58628841607565,-16.205787781350484
20,13,3,6,4,33.33333333333333,23.076923076923077,13.278200898701455,-5.5134347234756085,74.58628841607565,-16.205787781350484
