MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,23,13,8,2,61.904761904761905,56.52173913043478,18.55217648230832,-9.208063924596471,61.56840934371524,-32.04753555425677
11,23,13,9,1,59.09090909090909,56.52173913043478,18.381551529610533,-9.649405773525126,61.56840934371524,-32.04753555425677
12,22,12,9,1,57.14285714285714,54.54545454545454,16.350717843446237,-10.476207092859255,61.56840934371524,-32.04753555425677
13,22,12,9,1,57.14285714285714,54.54545454545454,16.350717843446237,-10.476207092859255,61.56840934371524,-32.04753555425677
14,19,11,8,0,57.89473684210527,57.89473684210527,17.04477004860838,-9.124047137284025,61.56840934371524,-23.10536044362292
15,21,12,9,0,57.14285714285714,57.14285714285714,16.399499129637924,-9.943136393737628,61.56840934371524,-32.04753555425677
16,20,10,10,0,50.0,50.0,13.905680340301222,-10.637893736459285,52.426160337552744,-32.04753555425677
17,19,10,9,0,52.63157894736842,52.63157894736842,14.395016414481521,-10.846097214706111,52.426160337552744,-32.04753555425677
18,19,10,9,0,52.63157894736842,52.63157894736842,14.395016414481521,-10.846097214706111,52.426160337552744,-32.04753555425677
19,18,9,9,0,50.0,50.0,14.248629951283627,-11.297280635504952,52.426160337552744,-32.04753555425677
20,20,11,9,0,55.00000000000001,55.00000000000001,14.421918528875878,-10.417077626885327,52.426160337552744,-32.04753555425677
