MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
10,12,1,4,7,20.0,8.333333333333332,4.905408605734116,-3.6452616880097737,16.82230011610015,-14.277234134407829
11,11,0,4,7,0.0,0.0,3.8220548320644756,-4.101586809470755,9.9553192692721,-14.277234134407829
12,11,0,4,7,0.0,0.0,3.8220548320644756,-4.101586809470755,9.9553192692721,-14.277234134407829
13,10,0,4,6,0.0,0.0,3.370913487753583,-4.506347816815152,9.9553192692721,-14.277234134407829
14,11,0,4,7,0.0,0.0,3.328250638843578,-4.437659131760224,9.9553192692721,-14.277234134407829
15,9,0,2,7,0.0,0.0,4.050275205019549,-3.1782156138154534,9.9553192692721,-7.019836355762875
16,8,0,1,7,0.0,0.0,4.491223466405044,-2.6980130210720255,9.9553192692721,-5.484319353857036
17,8,0,1,7,0.0,0.0,4.491223466405044,-2.6980130210720255,9.9553192692721,-5.484319353857036
18,8,0,1,7,0.0,0.0,4.491223466405044,-2.6980130210720255,9.9553192692721,-5.484319353857036
19,8,0,1,7,0.0,0.0,4.491223466405044,-2.6980130210720255,9.9553192692721,-5.484319353857036
20,9,0,2,7,0.0,0.0,4.5274536662435105,-3.1057526687553385,9.9553192692721,-6.3676698502218425
